服务器ID,玩家ID,夺宝游戏币补偿数量,点金手补偿数量,补偿说明
2031108,73875235,2,0,夺宝游戏币x2
2031108,73978539,26,0,夺宝游戏币x26
2031108,74022398,1,0,夺宝游戏币x1
2031108,74024273,1,0,夺宝游戏币x1
2031108,74103204,1,0,夺宝游戏币x1
2031108,74174722,76,0,夺宝游戏币x76
2031108,74255828,1,0,夺宝游戏币x1
2031108,74418497,1,0,夺宝游戏币x1
2031108,74493708,76,0,夺宝游戏币x76
2031108,74572602,1,0,夺宝游戏币x1
2031108,74577634,1,0,夺宝游戏币x1
2031108,74589262,1,0,夺宝游戏币x1
2031108,74603886,1,0,夺宝游戏币x1
2031108,74614855,1,0,夺宝游戏币x1
2031108,74637935,1,0,夺宝游戏币x1
2031108,7491067,1,0,夺宝游戏币x1
2031108,7501032,1,0,夺宝游戏币x1
2031108,75217747,1,0,夺宝游戏币x1
2031108,7541238,1,0,夺宝游戏币x1
2031108,75577743,1,0,夺宝游戏币x1
2031108,75652359,1,0,夺宝游戏币x1
2031108,76135719,1,0,夺宝游戏币x1
2031108,76221677,2,0,夺宝游戏币x2
2031108,76321816,1,0,夺宝游戏币x1
2031108,77261913,1,0,夺宝游戏币x1
2031108,77312159,26,0,夺宝游戏币x26
2031108,77787575,1,0,夺宝游戏币x1
2031108,77805128,1,0,夺宝游戏币x1
2031108,77820544,1,0,夺宝游戏币x1
2031108,77837316,1,0,夺宝游戏币x1
2031108,77877033,1,0,夺宝游戏币x1
2031108,77882057,1,0,夺宝游戏币x1
2031108,77922417,1,0,夺宝游戏币x1
2031108,77953241,1,0,夺宝游戏币x1
2031108,77994521,1,0,夺宝游戏币x1
2031108,78191829,1,0,夺宝游戏币x1
2031108,78285576,76,0,夺宝游戏币x76
2031108,78346759,2,0,夺宝游戏币x2
2031108,7908486,1,0,夺宝游戏币x1
2031108,7947767,1,0,夺宝游戏币x1
2031108,7966914,1,0,夺宝游戏币x1
2031108,7967368,2,0,夺宝游戏币x2
2031108,79702191,2,0,夺宝游戏币x2
2031108,79704026,1,0,夺宝游戏币x1
2031108,79928100,1,0,夺宝游戏币x1
2031108,79966509,1,0,夺宝游戏币x1
2031108,79974010,1,0,夺宝游戏币x1
2031108,80031743,2,0,夺宝游戏币x2
2031108,80322830,1,0,夺宝游戏币x1
2031108,81147860,1,0,夺宝游戏币x1
2031108,81173880,2,0,夺宝游戏币x2
2031108,81180448,1,0,夺宝游戏币x1
2031108,81188234,1,0,夺宝游戏币x1
2031108,81192725,2,0,夺宝游戏币x2
2031108,81932561,1,0,夺宝游戏币x1
2031108,8301410,2,0,夺宝游戏币x2
2031108,8302694,1,0,夺宝游戏币x1
2031108,8319188,2,0,夺宝游戏币x2
2031108,8356068,1,0,夺宝游戏币x1
2031108,84473108,1,0,夺宝游戏币x1
2031108,9377628,1,0,夺宝游戏币x1
2031108,9560633,248,2,夺宝游戏币x248、点金手x2
2031108,9581750,1,0,夺宝游戏币x1
2031108,9597825,2,0,夺宝游戏币x2
2031108,9612837,1,0,夺宝游戏币x1
2031108,9622278,1,0,夺宝游戏币x1
2031108,9633396,1,0,夺宝游戏币x1
2031108,9635432,2496,3,夺宝游戏币x2496、点金手x3
2031108,9692226,1,0,夺宝游戏币x1
2031108,9772975,1,0,夺宝游戏币x1
2031108,9774246,2,0,夺宝游戏币x2
2031108,9793395,1,0,夺宝游戏币x1
2031108,9796649,1,0,夺宝游戏币x1
2031308,11761166,1,0,夺宝游戏币x1
2031308,11790645,1,0,夺宝游戏币x1
2031308,11791097,1,0,夺宝游戏币x1
2031308,11828839,1,0,夺宝游戏币x1
2031308,1191852,1,0,夺宝游戏币x1
2031308,12373634,1,0,夺宝游戏币x1
2031308,12385856,1,0,夺宝游戏币x1
2031308,12411428,1,0,夺宝游戏币x1
2031308,12431195,2,0,夺宝游戏币x2
2031308,12442563,1,0,夺宝游戏币x1
2031308,12450870,1,0,夺宝游戏币x1
2031308,12475358,1,0,夺宝游戏币x1
2031308,12505472,1,0,夺宝游戏币x1
2031308,12511930,1,0,夺宝游戏币x1
2031308,12825371,1,0,夺宝游戏币x1
2031308,12825686,1,0,夺宝游戏币x1
2031308,12835712,2,0,夺宝游戏币x2
2031308,12864971,1251,0,夺宝游戏币x1251
2031308,12864980,1,0,夺宝游戏币x1
2031308,12867770,1,0,夺宝游戏币x1
2031308,12877378,1,0,夺宝游戏币x1
2031308,12878833,2,0,夺宝游戏币x2
2031308,12896504,1,0,夺宝游戏币x1
2031308,12913293,1,0,夺宝游戏币x1
2031308,14155556,1,0,夺宝游戏币x1
2031308,14191919,1,0,夺宝游戏币x1
2031308,14200313,1,0,夺宝游戏币x1
2031308,14253670,2,0,夺宝游戏币x2
2031308,14271010,1,0,夺宝游戏币x1
2031308,14280174,1,0,夺宝游戏币x1
2031308,14286191,1,0,夺宝游戏币x1
2031308,14286234,1,0,夺宝游戏币x1
2031308,14309987,1,0,夺宝游戏币x1
2031308,14365010,2,0,夺宝游戏币x2
2031308,14382568,1,0,夺宝游戏币x1
2031308,14415208,1,0,夺宝游戏币x1
2031308,14482869,1,0,夺宝游戏币x1
2031308,14499347,1,0,夺宝游戏币x1
2031308,14502661,1,0,夺宝游戏币x1
2031308,14587758,1,0,夺宝游戏币x1
2031308,14612804,1,0,夺宝游戏币x1
2031308,14782560,1,0,夺宝游戏币x1
2031308,14796417,1,0,夺宝游戏币x1
2031308,14828379,1,0,夺宝游戏币x1
2031308,14968094,1,0,夺宝游戏币x1
2031308,14975520,1,0,夺宝游戏币x1
2031308,15015523,1,0,夺宝游戏币x1
2031308,15023949,1,0,夺宝游戏币x1
2031308,15047759,1,0,夺宝游戏币x1
2031308,15245272,1,0,夺宝游戏币x1
2031308,15407568,1,0,夺宝游戏币x1
2031308,15452644,1,0,夺宝游戏币x1
2031308,15581198,2,0,夺宝游戏币x2
2031308,15601095,1,0,夺宝游戏币x1
2031308,16075204,1,0,夺宝游戏币x1
2031308,16077417,1,0,夺宝游戏币x1
2031308,16095488,1,0,夺宝游戏币x1
2031308,16473350,2,0,夺宝游戏币x2
2031308,16493174,1,0,夺宝游戏币x1
2031308,16505500,1,0,夺宝游戏币x1
2031308,16639156,2,0,夺宝游戏币x2
2031308,16730711,1,0,夺宝游戏币x1
2031308,16780991,1,0,夺宝游戏币x1
2031308,16789979,1,0,夺宝游戏币x1
2031308,16816792,1,0,夺宝游戏币x1
2031308,16933530,1,0,夺宝游戏币x1
2031308,17117552,2,0,夺宝游戏币x2
2031308,17376430,1,0,夺宝游戏币x1
2031308,17404072,1,0,夺宝游戏币x1
2031308,17412891,1,0,夺宝游戏币x1
2031308,17413986,2,0,夺宝游戏币x2
2031308,17426885,2,0,夺宝游戏币x2
2031308,17463797,2,0,夺宝游戏币x2
2031308,17523263,1,0,夺宝游戏币x1
2031308,17630119,1,0,夺宝游戏币x1
2031308,17664233,1,0,夺宝游戏币x1
2031308,18172938,1,0,夺宝游戏币x1
2031308,18190867,1,0,夺宝游戏币x1
2031308,18260594,1,0,夺宝游戏币x1
2031308,18348691,1,0,夺宝游戏币x1
2031308,18386364,1,0,夺宝游戏币x1
2031308,18394323,1,0,夺宝游戏币x1
2031308,19024469,1,0,夺宝游戏币x1
2031308,19424274,1,0,夺宝游戏币x1
2031308,19453442,1,0,夺宝游戏币x1
2031308,19617319,1,0,夺宝游戏币x1
2031308,19619348,1,0,夺宝游戏币x1
2031308,19669986,1,0,夺宝游戏币x1
2031308,19846321,51,0,夺宝游戏币x51
2031308,21616498,1,0,夺宝游戏币x1
2031308,219698406,1,0,夺宝游戏币x1
2031308,21987936,1,0,夺宝游戏币x1
2031308,21988248,2,0,夺宝游戏币x2
2031308,21998466,1,0,夺宝游戏币x1
2031308,22121223,1,0,夺宝游戏币x1
2031308,22277591,1,0,夺宝游戏币x1
2031308,22323851,1,0,夺宝游戏币x1
2031308,22326213,2,0,夺宝游戏币x2
2031308,22328341,1,0,夺宝游戏币x1
2031308,22337614,2,0,夺宝游戏币x2
2031308,22349193,2,0,夺宝游戏币x2
2031308,22350763,1,0,夺宝游戏币x1
2031308,22404509,76,1,夺宝游戏币x76、点金手x1
2031308,22419687,2,0,夺宝游戏币x2
2031308,22443728,2,0,夺宝游戏币x2
2031308,22451263,1,0,夺宝游戏币x1
2031308,22464954,2,0,夺宝游戏币x2
2031308,22538228,2,0,夺宝游戏币x2
2031308,22592045,1,0,夺宝游戏币x1
2031308,22644690,1,0,夺宝游戏币x1
2031308,22653584,1,0,夺宝游戏币x1
2031308,22767135,1,0,夺宝游戏币x1
2031308,22785189,1,0,夺宝游戏币x1
2031308,23053094,1,0,夺宝游戏币x1
2031308,23053983,1,0,夺宝游戏币x1
2031308,23081661,1,0,夺宝游戏币x1
2031308,23092605,1,0,夺宝游戏币x1
2031308,23125917,5,0,夺宝游戏币x5
2031308,23127214,1,0,夺宝游戏币x1
2031308,23127774,51,1,夺宝游戏币x51、点金手x1
2031308,23245682,1,0,夺宝游戏币x1
2031308,23248535,2,0,夺宝游戏币x2
2031308,23256117,1,0,夺宝游戏币x1
2031308,23350332,1,0,夺宝游戏币x1
2031308,24789401,11,0,夺宝游戏币x11
2031308,3121246,1,0,夺宝游戏币x1
2031308,3222401,1,0,夺宝游戏币x1
2031308,3489749,2,0,夺宝游戏币x2
2031308,36717689,2,0,夺宝游戏币x2
2031308,36760006,76,1,夺宝游戏币x76、点金手x1
2031308,36777778,1,0,夺宝游戏币x1
2031308,36798701,2,0,夺宝游戏币x2
2031308,36804462,1,0,夺宝游戏币x1
2031308,36829886,1,0,夺宝游戏币x1
2031308,36837772,1,0,夺宝游戏币x1
2031308,36860031,1,0,夺宝游戏币x1
2031308,36869819,1,0,夺宝游戏币x1
2031308,36885279,1,0,夺宝游戏币x1
2031308,36902180,1,0,夺宝游戏币x1
2031308,36905182,1,0,夺宝游戏币x1
2031308,36923387,1,0,夺宝游戏币x1
2031308,36997583,1,0,夺宝游戏币x1
2031308,37303985,1,0,夺宝游戏币x1
2031308,37327446,1,0,夺宝游戏币x1
2031308,37399438,1,0,夺宝游戏币x1
2031308,37410335,1,0,夺宝游戏币x1
2031308,37551648,1,0,夺宝游戏币x1
2031308,37621689,1,0,夺宝游戏币x1
2031308,37662193,1,0,夺宝游戏币x1
2031308,38747815,1,0,夺宝游戏币x1
2031308,38804811,77,0,夺宝游戏币x77
2031308,39670632,1,0,夺宝游戏币x1
2031308,39687811,1,0,夺宝游戏币x1
2031308,39696855,1,0,夺宝游戏币x1
2031308,39713787,2,0,夺宝游戏币x2
2031308,39855686,1,0,夺宝游戏币x1
2031308,39936350,1,0,夺宝游戏币x1
2031308,39951938,1,0,夺宝游戏币x1
2031308,40025549,1,0,夺宝游戏币x1
2031308,40186927,1,0,夺宝游戏币x1
2031308,40225507,1,0,夺宝游戏币x1
2031308,40258685,1,0,夺宝游戏币x1
2031308,40264020,1,0,夺宝游戏币x1
2031308,40272962,1,0,夺宝游戏币x1
2031308,40299560,1,0,夺宝游戏币x1
2031308,40302086,1,0,夺宝游戏币x1
2031308,40304248,1,0,夺宝游戏币x1
2031308,40317877,2,0,夺宝游戏币x2
2031308,40318178,76,0,夺宝游戏币x76
2031308,40335623,2,0,夺宝游戏币x2
2031308,40337141,1,0,夺宝游戏币x1
2031308,40349303,1,0,夺宝游戏币x1
2031308,40383562,1,0,夺宝游戏币x1
2031308,40415302,1,0,夺宝游戏币x1
2031308,40495868,1,0,夺宝游戏币x1
2031308,40540878,1,0,夺宝游戏币x1
2031308,40558089,2,0,夺宝游戏币x2
2031308,40560523,1,0,夺宝游戏币x1
2031308,40712395,1,0,夺宝游戏币x1
2031308,40762363,2,0,夺宝游戏币x2
2031308,40838463,1,0,夺宝游戏币x1
2031308,40851416,1,0,夺宝游戏币x1
2031308,40882776,1,0,夺宝游戏币x1
2031308,40933986,1,0,夺宝游戏币x1
2031308,41008032,1,0,夺宝游戏币x1
2031308,41027898,1,0,夺宝游戏币x1
2031308,41040836,1,0,夺宝游戏币x1
2031308,41052217,1,0,夺宝游戏币x1
2031308,41104763,1,0,夺宝游戏币x1
2031308,41121780,1,0,夺宝游戏币x1
2031308,41131307,1,0,夺宝游戏币x1
2031308,41133757,1,0,夺宝游戏币x1
2031308,41137290,1,0,夺宝游戏币x1
2031308,41146368,2,0,夺宝游戏币x2
2031308,41160132,1,0,夺宝游戏币x1
2031308,41172397,26,0,夺宝游戏币x26
2031308,41172607,2,0,夺宝游戏币x2
2031308,41230742,1,0,夺宝游戏币x1
2031308,41235708,1,0,夺宝游戏币x1
2031308,41277126,1,0,夺宝游戏币x1
2031308,413420,27,0,夺宝游戏币x27
2031308,41511291,1,0,夺宝游戏币x1
2031308,41515436,1,0,夺宝游戏币x1
2031308,41532717,1,0,夺宝游戏币x1
2031308,41551796,1,0,夺宝游戏币x1
2031308,41595126,1,0,夺宝游戏币x1
2031308,41769314,1,0,夺宝游戏币x1
2031308,687753,1,0,夺宝游戏币x1
2031308,7875978,1,0,夺宝游戏币x1
2031308,7885366,2,0,夺宝游戏币x2
2031308,7896779,1,0,夺宝游戏币x1
2031308,7897828,151,3,夺宝游戏币x151、点金手x3
2031308,7912336,1,0,夺宝游戏币x1
2031308,81611309,1,0,夺宝游戏币x1
2031308,8252248,1,0,夺宝游戏币x1
2031308,8253598,1,0,夺宝游戏币x1
2031308,8279087,1,0,夺宝游戏币x1
2031308,84693068,1,0,夺宝游戏币x1
2031308,8480881,1,0,夺宝游戏币x1
2031308,8490429,1,0,夺宝游戏币x1
2031308,8524131,1,0,夺宝游戏币x1
2031308,8525883,1,0,夺宝游戏币x1
2031308,8540237,1,0,夺宝游戏币x1
2031308,8557317,1,0,夺宝游戏币x1
2031308,8805395,1,0,夺宝游戏币x1
2031308,8815693,1,0,夺宝游戏币x1
2031308,8980498,1,0,夺宝游戏币x1
2031308,9026880,1,0,夺宝游戏币x1
2031308,9036185,1,0,夺宝游戏币x1
2031308,9037691,1,0,夺宝游戏币x1
2031308,9048498,2,0,夺宝游戏币x2
2031402,21219012,2,0,夺宝游戏币x2
2031402,24143465,1,0,夺宝游戏币x1
2031402,24463643,1,0,夺宝游戏币x1
2031402,24569737,1,0,夺宝游戏币x1
2031402,24748999,1,0,夺宝游戏币x1
2031402,27343936,1,0,夺宝游戏币x1
2031402,29236598,1,0,夺宝游戏币x1
2031408,10585870,1,0,夺宝游戏币x1
2031408,10586403,1,0,夺宝游戏币x1
2031408,10648389,1,0,夺宝游戏币x1
2031408,10652560,1,0,夺宝游戏币x1
2031408,10666923,176,0,夺宝游戏币x176
2031408,10678748,1,0,夺宝游戏币x1
2031408,10882027,1,0,夺宝游戏币x1
2031408,10907419,1,0,夺宝游戏币x1
2031408,10927136,1,0,夺宝游戏币x1
2031408,10930160,1,0,夺宝游戏币x1
2031408,11124734,1,0,夺宝游戏币x1
2031408,11125381,1,0,夺宝游戏币x1
2031408,11129004,1,0,夺宝游戏币x1
2031408,11139491,2,0,夺宝游戏币x2
2031408,120005535,1,0,夺宝游戏币x1
2031408,120275407,2,0,夺宝游戏币x2
2031408,120295477,1,0,夺宝游戏币x1
2031408,120308116,1,0,夺宝游戏币x1
2031408,120324036,2,0,夺宝游戏币x2
2031408,120329544,1,0,夺宝游戏币x1
2031408,120353759,1,0,夺宝游戏币x1
2031408,120402648,1,0,夺宝游戏币x1
2031408,120598097,1,0,夺宝游戏币x1
2031408,120645004,1,0,夺宝游戏币x1
2031408,120790947,1,0,夺宝游戏币x1
2031408,120803675,2,0,夺宝游戏币x2
2031408,120844941,1,0,夺宝游戏币x1
2031408,120856408,1,0,夺宝游戏币x1
2031408,120858557,1,0,夺宝游戏币x1
2031408,121023862,2,0,夺宝游戏币x2
2031408,121365022,2,0,夺宝游戏币x2
2031408,12146857,1,0,夺宝游戏币x1
2031408,121510970,1,0,夺宝游戏币x1
2031408,121534546,1,0,夺宝游戏币x1
2031408,121629936,1,0,夺宝游戏币x1
2031408,122222273,2,0,夺宝游戏币x2
2031408,12231841,1,0,夺宝游戏币x1
2031408,122865602,1,0,夺宝游戏币x1
2031408,122923472,1,0,夺宝游戏币x1
2031408,123245731,1,0,夺宝游戏币x1
2031408,123569508,1,0,夺宝游戏币x1
2031408,124012824,2,0,夺宝游戏币x2
2031408,124021471,1,0,夺宝游戏币x1
2031408,12645899,2,0,夺宝游戏币x2
2031408,12664344,2,0,夺宝游戏币x2
2031408,12677953,1,0,夺宝游戏币x1
2031408,12714717,1,0,夺宝游戏币x1
2031408,12714938,1,0,夺宝游戏币x1
2031408,12735607,6,0,夺宝游戏币x6
2031408,12762011,1,0,夺宝游戏币x1
2031408,12766621,1,0,夺宝游戏币x1
2031408,12768407,1,0,夺宝游戏币x1
2031408,12770967,1,0,夺宝游戏币x1
2031408,12772238,1,0,夺宝游戏币x1
2031408,12829753,1,0,夺宝游戏币x1
2031408,13174090,1,0,夺宝游戏币x1
2031408,14206364,26,0,夺宝游戏币x26
2031408,16726352,1,0,夺宝游戏币x1
2031408,16732755,1,0,夺宝游戏币x1
2031408,16740245,1,0,夺宝游戏币x1
2031408,16776552,1,0,夺宝游戏币x1
2031408,16849761,2,0,夺宝游戏币x2
2031408,16869522,1,0,夺宝游戏币x1
2031408,16932939,1,0,夺宝游戏币x1
2031408,16949569,1,0,夺宝游戏币x1
2031408,17005060,1,0,夺宝游戏币x1
2031408,17067081,1,0,夺宝游戏币x1
2031408,17130538,1,0,夺宝游戏币x1
2031408,17620705,1,0,夺宝游戏币x1
2031408,17629114,1,0,夺宝游戏币x1
2031408,17641709,1,0,夺宝游戏币x1
2031408,17649139,296,2,夺宝游戏币x296、点金手x2
2031408,17669015,1,0,夺宝游戏币x1
2031408,17730425,1,0,夺宝游戏币x1
2031408,17740261,1,0,夺宝游戏币x1
2031408,17750860,1,0,夺宝游戏币x1
2031408,17784766,2,0,夺宝游戏币x2
2031408,17790263,2,0,夺宝游戏币x2
2031408,17829930,1,0,夺宝游戏币x1
2031408,17835128,2,0,夺宝游戏币x2
2031408,17856863,1,0,夺宝游戏币x1
2031408,17876243,1,0,夺宝游戏币x1
2031408,17942590,1,0,夺宝游戏币x1
2031408,17953514,2,0,夺宝游戏币x2
2031408,18002332,1,0,夺宝游戏币x1
2031408,18069930,1,0,夺宝游戏币x1
2031408,18073657,1,0,夺宝游戏币x1
2031408,18073806,1,0,夺宝游戏币x1
2031408,19681281,1,0,夺宝游戏币x1
2031408,20002466,1,0,夺宝游戏币x1
2031408,200265868,1,0,夺宝游戏币x1
2031408,200339224,1,0,夺宝游戏币x1
2031408,200379258,76,1,夺宝游戏币x76、点金手x1
2031408,200828262,1,0,夺宝游戏币x1
2031408,200840779,1,0,夺宝游戏币x1
2031408,200910821,1,0,夺宝游戏币x1
2031408,200921156,1,0,夺宝游戏币x1
2031408,200981160,1,0,夺宝游戏币x1
2031408,201036280,1,0,夺宝游戏币x1
2031408,201058202,2,0,夺宝游戏币x2
2031408,201074753,1,0,夺宝游戏币x1
2031408,201124645,1,0,夺宝游戏币x1
2031408,201153927,1,0,夺宝游戏币x1
2031408,201242890,1,0,夺宝游戏币x1
2031408,201261208,2,0,夺宝游戏币x2
2031408,201262940,1,0,夺宝游戏币x1
2031408,201290124,1,0,夺宝游戏币x1
2031408,201314175,1,0,夺宝游戏币x1
2031408,201336785,2,0,夺宝游戏币x2
2031408,201515673,1,0,夺宝游戏币x1
2031408,201565207,1,0,夺宝游戏币x1
2031408,201864036,1,0,夺宝游戏币x1
2031408,201874513,1,0,夺宝游戏币x1
2031408,201929785,1,0,夺宝游戏币x1
2031408,201935746,1,0,夺宝游戏币x1
2031408,201952064,1,0,夺宝游戏币x1
2031408,201953119,1,0,夺宝游戏币x1
2031408,201981039,2,0,夺宝游戏币x2
2031408,202022655,1,0,夺宝游戏币x1
2031408,202366545,1,0,夺宝游戏币x1
2031408,20264092,1,0,夺宝游戏币x1
2031408,202774723,1,0,夺宝游戏币x1
2031408,203820093,2,0,夺宝游戏币x2
2031408,204621248,1,0,夺宝游戏币x1
2031408,205297311,1,0,夺宝游戏币x1
2031408,205334486,1,0,夺宝游戏币x1
2031408,20647079,27,0,夺宝游戏币x27
2031408,208816901,1,0,夺宝游戏币x1
2031408,21513924,2,0,夺宝游戏币x2
2031408,220823646,2,0,夺宝游戏币x2
2031408,220936611,1,0,夺宝游戏币x1
2031408,221766804,1,0,夺宝游戏币x1
2031408,29706722,1,0,夺宝游戏币x1
2031408,29754168,1,0,夺宝游戏币x1
2031408,29798681,1,0,夺宝游戏币x1
2031408,29905441,1,0,夺宝游戏币x1
2031408,29947718,1,0,夺宝游戏币x1
2031408,29985573,1,0,夺宝游戏币x1
2031408,30015944,1,0,夺宝游戏币x1
2031408,30124161,1,0,夺宝游戏币x1
2031408,30131410,1,0,夺宝游戏币x1
2031408,30269823,1,0,夺宝游戏币x1
2031408,31351678,1,0,夺宝游戏币x1
2031408,31426642,1,0,夺宝游戏币x1
2031408,31530805,1,0,夺宝游戏币x1
2031408,31558571,2,0,夺宝游戏币x2
2031408,31569393,2,0,夺宝游戏币x2
2031408,31649991,1,0,夺宝游戏币x1
2031408,31758390,1,0,夺宝游戏币x1
2031408,31765780,1,0,夺宝游戏币x1
2031408,31770614,1,0,夺宝游戏币x1
2031408,31782067,1,0,夺宝游戏币x1
2031408,31800125,1,0,夺宝游戏币x1
2031408,31837805,1,0,夺宝游戏币x1
2031408,31845245,1,0,夺宝游戏币x1
2031408,31859354,1,0,夺宝游戏币x1
2031408,31889906,1,0,夺宝游戏币x1
2031408,31909492,26,0,夺宝游戏币x26
2031408,31953340,1,0,夺宝游戏币x1
2031408,31960216,1,0,夺宝游戏币x1
2031408,32027539,1,0,夺宝游戏币x1
2031408,32191882,1,0,夺宝游戏币x1
2031408,32223150,2,0,夺宝游戏币x2
2031408,32262244,1,0,夺宝游戏币x1
2031408,32281739,222,1,夺宝游戏币x222、点金手x1
2031408,32288700,1,0,夺宝游戏币x1
2031408,32310954,1,0,夺宝游戏币x1
2031408,32328244,1,0,夺宝游戏币x1
2031408,32353236,1,0,夺宝游戏币x1
2031408,32366679,101,1,夺宝游戏币x101、点金手x1
2031408,33046876,1,0,夺宝游戏币x1
2031408,33088661,2,0,夺宝游戏币x2
2031408,33124299,1,0,夺宝游戏币x1
2031408,33471760,1,0,夺宝游戏币x1
2031408,33800425,26,0,夺宝游戏币x26
2031408,33839162,1,0,夺宝游戏币x1
2031408,33844076,1,0,夺宝游戏币x1
2031408,33892884,1,0,夺宝游戏币x1
2031408,33951780,1,0,夺宝游戏币x1
2031408,33967271,101,1,夺宝游戏币x101、点金手x1
2031408,33996137,1,0,夺宝游戏币x1
2031408,34744928,1,0,夺宝游戏币x1
2031408,34843228,1,0,夺宝游戏币x1
2031408,34847567,1,0,夺宝游戏币x1
2031408,34862846,1,0,夺宝游戏币x1
2031408,34880338,1,0,夺宝游戏币x1
2031408,34988879,1,0,夺宝游戏币x1
2031408,35023708,1,0,夺宝游戏币x1
2031408,35053531,2,0,夺宝游戏币x2
2031408,35875544,325,2,夺宝游戏币x325、点金手x2
2031408,35913774,1,0,夺宝游戏币x1
2031408,35933833,76,1,夺宝游戏币x76、点金手x1
2031408,35967469,1,0,夺宝游戏币x1
2031408,35991011,1,0,夺宝游戏币x1
2031408,36009087,2,0,夺宝游戏币x2
2031408,36185782,1,0,夺宝游戏币x1
2031408,36195039,1,0,夺宝游戏币x1
2031408,36210849,1,0,夺宝游戏币x1
2031408,36932614,1,0,夺宝游戏币x1
2031408,36936519,1,0,夺宝游戏币x1
2031408,37457792,1,0,夺宝游戏币x1
2031408,37487948,1,0,夺宝游戏币x1
2031408,37537706,1,0,夺宝游戏币x1
2031408,37548840,1,0,夺宝游戏币x1
2031408,37565955,1,0,夺宝游戏币x1
2031408,37569323,1,0,夺宝游戏币x1
2031408,37605341,1,0,夺宝游戏币x1
2031408,37623137,1,0,夺宝游戏币x1
2031408,37645953,1,0,夺宝游戏币x1
2031408,37693967,1,0,夺宝游戏币x1
2031408,37698253,1,0,夺宝游戏币x1
2031408,37743962,1,0,夺宝游戏币x1
2031408,37753594,2,0,夺宝游戏币x2
2031408,37774016,2,0,夺宝游戏币x2
2031408,37775357,1,0,夺宝游戏币x1
2031408,37781144,51,0,夺宝游戏币x51
2031408,37782430,1,0,夺宝游戏币x1
2031408,37784995,1,0,夺宝游戏币x1
2031408,37795186,1,0,夺宝游戏币x1
2031408,37797758,76,0,夺宝游戏币x76
2031408,37822837,2,0,夺宝游戏币x2
2031408,37841036,1,0,夺宝游戏币x1
2031408,37864112,2,0,夺宝游戏币x2
2031408,37925278,76,0,夺宝游戏币x76
2031408,37947250,1,0,夺宝游戏币x1
