服务器ID,玩家ID,礼包ID,支付金额,代币数量,购买时间
2062602,64562788,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:13:18.514
2052502,43788487,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:17:09.141
2052502,43788487,,0.0,-2000.0,2026-04-18 06:17:37.836
2052502,43788487,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:18:58.886
2052502,43788487,,0.0,-5000.0,2026-04-18 06:19:14.618
2039502,74334720,ape_49999_cd_oap2,499.99,52500.0,2026-04-18 06:19:36.936
2018502,36761288,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:22:48.037
2066102,48200005,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:23:26.904
2085302,208910409,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:23:43.173
2030502,24396948,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:30:27.994
2039502,74334720,,0.0,-30000.0,2026-04-18 06:31:01.985
2055302,42743959,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 06:32:06.553
2068602,34839533,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:35:05.639
2058402,53358481,2013511021_monkey_currency,49.99,5000.0,2026-04-18 06:36:11.359
2058402,53358481,,0.0,5000.0,2026-04-18 06:36:11.360
2058402,53358481,,0.0,-5000.0,2026-04-18 06:36:21.571
2052502,52359983,,0.0,-10000.0,2026-04-18 06:36:59.284
2039502,32281739,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:37:14.010
2058402,54854589,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:37:30.453
2058402,53358481,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:38:34.373
2058402,53358481,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:38:56.506
2058402,54854589,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:41:10.512
2043802,33648452,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:41:34.858
2000808,219915914,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:42:04.284
2058402,54854589,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:42:18.427
2043802,33648452,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 06:42:44.843
2043802,33648452,,0.0,-5000.0,2026-04-18 06:42:55.931
2090802,217944405,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:43:47.622
2043802,33648452,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:44:14.548
2047102,55554306,,0.0,-2000.0,2026-04-18 06:44:17.907
2060902,60064426,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:45:41.020
2079302,87483171,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:46:21.298
2052502,51882104,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:46:46.168
2060902,60064426,,0.0,-2000.0,2026-04-18 06:47:51.536
2079302,84957257,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 06:47:53.944
2010102,7651515,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:48:00.263
2077002,79815782,ape_0999_cd_oap_month1,9.99,1000.0,2026-04-18 06:49:55.653
2077002,79815782,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:50:31.580
2077002,79815782,,0.0,-2000.0,2026-04-18 06:50:46.971
2055802,50438010,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:51:25.189
2038602,27242129,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:54:18.912
2092902,220792592,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:56:00.152
2055302,47313136,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 06:56:21.227
2024702,16371371,2013511018_monkey_currency,4.99,500.0,2026-04-18 06:56:53.719
2024702,16371371,,0.0,500.0,2026-04-18 06:56:53.721
2012402,22731494,ape_99999_cd_oap2,999.99,105000.0,2026-04-18 06:57:33.868
2039502,32281739,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:57:48.447
2041002,20344682,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 06:57:51.674
2054002,35027189,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 06:58:50.354
2012402,22731494,ape_99999_cd_oap2,999.99,105000.0,2026-04-18 06:59:04.716
2025502,18548432,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 07:02:45.240
2025502,18548432,,0.0,-10000.0,2026-04-18 07:03:36.811
2093202,221282881,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:04:27.335
2047502,37428602,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:04:33.813
2041002,31952856,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:05:59.439
2041002,31952856,,0.0,10000.0,2026-04-18 07:05:59.441
2007202,23709193,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:06:16.659
2017802,12168720,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 07:06:35.326
2054202,46844671,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:06:43.984
2012402,22731494,ape_99999_cd_oap2,999.99,105000.0,2026-04-18 07:06:58.440
2012402,19981811,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 07:08:13.376
2032402,27777369,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 07:09:31.968
2012402,22731494,ape_99999_cd_oap2,999.99,105000.0,2026-04-18 07:09:45.922
2062602,10110859,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 07:10:15.105
2010108,214951138,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:10:42.341
2041002,31952856,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:10:58.058
2041002,31952856,,0.0,10000.0,2026-04-18 07:10:58.059
2060302,56920270,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 07:12:03.811
2010108,215520292,ape_99999_cd_oap2,999.99,105000.0,2026-04-18 07:12:19.213
2055802,48984720,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 07:13:37.845
2032402,27652679,2013511020_monkey_currency,19.99,2000.0,2026-04-18 07:16:03.042
2032402,27652679,,0.0,2000.0,2026-04-18 07:16:03.044
2032402,27652679,,0.0,-2000.0,2026-04-18 07:16:15.055
2077702,201058202,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:19:46.507
2077702,201058202,,0.0,10000.0,2026-04-18 07:19:46.508
2077702,201058202,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:25:09.900
2077702,201058202,,0.0,10000.0,2026-04-18 07:25:09.902
2060302,65696708,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 07:25:15.755
2038602,29222591,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:25:18.052
2077702,201058202,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:28:03.157
2077702,201058202,,0.0,10000.0,2026-04-18 07:28:03.159
2007202,22568975,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:28:13.521
2077702,201058202,,0.0,-50000.0,2026-04-18 07:28:28.188
2062602,13083476,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 07:34:15.992
2047102,39090702,ape_0999_cd_oap_month1,9.99,1000.0,2026-04-18 07:37:25.403
2047102,39090702,,0.0,-2000.0,2026-04-18 07:38:03.671
2016902,22009185,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:39:01.922
2018502,16932939,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:40:03.628
2038602,30683576,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 07:41:08.836
2030002,22873602,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 07:41:30.257
2030002,22873602,,0.0,-5000.0,2026-04-18 07:42:03.647
2018502,16932939,ape_0099_cd_oap_anni,0.99,200.0,2026-04-18 07:42:15.777
2079102,14422450,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 07:42:49.985
2054202,11787396,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:43:21.315
2054202,11787396,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 07:44:10.484
2024502,22464954,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:45:34.144
2024502,22464954,,0.0,10000.0,2026-04-18 07:45:34.145
2024502,22464954,,0.0,-10000.0,2026-04-18 07:46:08.920
2024502,22464954,2013511021_monkey_currency,49.99,5000.0,2026-04-18 07:47:28.681
2024502,22464954,,0.0,5000.0,2026-04-18 07:47:28.682
2024502,22464954,,0.0,-5000.0,2026-04-18 07:47:40.655
2062602,13083476,,0.0,-5000.0,2026-04-18 07:47:44.514
2024502,22464954,2013511020_monkey_currency,19.99,2000.0,2026-04-18 07:49:24.989
2024502,22464954,,0.0,2000.0,2026-04-18 07:49:24.990
2024502,22464954,,0.0,-2000.0,2026-04-18 07:49:30.845
2007202,3182561,,0.0,-5000.0,2026-04-18 07:52:02.875
2058302,50457286,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 07:52:18.698
2010108,215520292,,0.0,-10000.0,2026-04-18 07:52:25.651
2010108,215520292,,0.0,-5000.0,2026-04-18 07:52:27.667
2010108,215520292,,0.0,-2000.0,2026-04-18 07:52:28.935
2024502,22464954,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:52:30.320
2024502,22464954,,0.0,10000.0,2026-04-18 07:52:30.322
2010108,215520292,,0.0,-30000.0,2026-04-18 07:52:36.420
2024502,22464954,2013511022_monkey_currency,99.99,10000.0,2026-04-18 07:52:47.020
2024502,22464954,,0.0,10000.0,2026-04-18 07:52:47.022
2024502,22464954,,0.0,-20000.0,2026-04-18 07:52:58.815
2047502,37428602,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 07:55:28.150
2058402,53138586,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 07:55:31.319
2047502,37428602,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 07:56:48.169
2012402,21112145,,0.0,1000.0,2026-04-18 08:00:04.106
2012402,21112145,,0.0,2500.0,2026-04-18 08:00:06.755
2044602,34095450,,0.0,1000.0,2026-04-18 08:00:07.497
2012402,8654505,,0.0,1000.0,2026-04-18 08:00:07.502
2052502,52359983,,0.0,5000.0,2026-04-18 08:00:08.903
2012402,8654505,,0.0,2500.0,2026-04-18 08:00:09.448
2047502,37428602,,0.0,1000.0,2026-04-18 08:00:10.250
2012402,8654505,,0.0,5000.0,2026-04-18 08:00:11.112
2012402,21112145,,0.0,5000.0,2026-04-18 08:00:13.600
2012402,8654505,,0.0,10000.0,2026-04-18 08:00:14.336
2012402,21112145,,0.0,15000.0,2026-04-18 08:00:18.670
2016902,47200242,,0.0,1000.0,2026-04-18 08:00:19.712
2079302,200117375,,0.0,1000.0,2026-04-18 08:00:22.313
2047502,37428602,,0.0,2500.0,2026-04-18 08:00:24.187
2041002,28887939,,0.0,1000.0,2026-04-18 08:00:26.182
2038602,28689185,,0.0,2500.0,2026-04-18 08:00:26.544
2041002,28887939,,0.0,5000.0,2026-04-18 08:00:28.757
2041002,28887939,,0.0,2500.0,2026-04-18 08:00:29.315
2038602,28689185,,0.0,1000.0,2026-04-18 08:00:30.044
2079302,200117375,,0.0,2500.0,2026-04-18 08:00:30.430
2041002,28887939,,0.0,10000.0,2026-04-18 08:00:32.012
2037402,24952300,,0.0,1000.0,2026-04-18 08:00:33.372
2041002,28887939,,0.0,15000.0,2026-04-18 08:00:33.746
2041002,28887939,,0.0,25000.0,2026-04-18 08:00:35.579
2037402,24952300,,0.0,2500.0,2026-04-18 08:00:35.957
2037402,24952300,,0.0,5000.0,2026-04-18 08:00:38.377
2606502,214679593,,0.0,1000.0,2026-04-18 08:00:39.852
2079302,200117375,,0.0,5000.0,2026-04-18 08:00:39.863
2027002,20380914,,0.0,1000.0,2026-04-18 08:00:40.566
2092602,220365014,,0.0,1000.0,2026-04-18 08:00:41.692
2037402,24952300,,0.0,10000.0,2026-04-18 08:00:41.889
2062602,13083476,,0.0,1000.0,2026-04-18 08:00:42.353
2606502,214679593,,0.0,2500.0,2026-04-18 08:00:42.752
2092602,220365014,,0.0,2500.0,2026-04-18 08:00:43.238
2037402,24952300,,0.0,15000.0,2026-04-18 08:00:44.812
2050502,41248658,,0.0,2500.0,2026-04-18 08:00:44.899
2606502,214679593,,0.0,5000.0,2026-04-18 08:00:45.221
2062602,13083476,,0.0,2500.0,2026-04-18 08:00:47.163
2062602,24836888,,0.0,5000.0,2026-04-18 08:00:47.691
2058802,45923540,,0.0,1000.0,2026-04-18 08:00:48.762
2012402,19981811,,0.0,1000.0,2026-04-18 08:00:48.948
2012402,19981811,,0.0,2500.0,2026-04-18 08:00:50.782
2012402,19981811,,0.0,5000.0,2026-04-18 08:00:52.462
2079302,200117375,,0.0,10000.0,2026-04-18 08:00:54.502
2012402,19981811,,0.0,10000.0,2026-04-18 08:00:55.503
2012402,19981811,,0.0,15000.0,2026-04-18 08:00:57.182
2012402,19981811,,0.0,25000.0,2026-04-18 08:00:59.082
2062602,61250279,,0.0,1000.0,2026-04-18 08:01:05.207
2062602,61250279,,0.0,2500.0,2026-04-18 08:01:07.554
2025502,18548432,,0.0,1000.0,2026-04-18 08:01:09.958
2025502,18548432,,0.0,5000.0,2026-04-18 08:01:12.242
2033902,25225869,,0.0,1000.0,2026-04-18 08:01:12.679
2054202,45816253,,0.0,2500.0,2026-04-18 08:01:15.996
2054202,45816253,,0.0,1000.0,2026-04-18 08:01:18.535
2038602,30683576,,0.0,10000.0,2026-04-18 08:01:21.454
2079302,200117375,,0.0,15000.0,2026-04-18 08:01:23.743
2012402,21151294,,0.0,5000.0,2026-04-18 08:01:27.536
2012402,21151294,,0.0,10000.0,2026-04-18 08:01:30.750
2038602,36213003,,0.0,5000.0,2026-04-18 08:01:32.243
2006102,4442310,,0.0,5000.0,2026-04-18 08:01:36.691
2016902,12051616,,0.0,1000.0,2026-04-18 08:01:38.556
2032402,27652679,,0.0,1000.0,2026-04-18 08:01:38.593
2006102,4442310,,0.0,2500.0,2026-04-18 08:01:39.431
2038602,29222591,,0.0,1000.0,2026-04-18 08:01:40.126
2016902,12051616,,0.0,2500.0,2026-04-18 08:01:42.627
2038602,29222591,,0.0,2500.0,2026-04-18 08:01:42.712
2058402,53358481,,0.0,2500.0,2026-04-18 08:01:42.851
2058402,53358481,,0.0,5000.0,2026-04-18 08:01:45.673
2038602,29222591,,0.0,5000.0,2026-04-18 08:01:45.934
2051302,54295305,,0.0,1000.0,2026-04-18 08:01:47.033
2041002,43060407,,0.0,1000.0,2026-04-18 08:01:47.219
2038602,29222591,,0.0,10000.0,2026-04-18 08:01:48.327
2007202,22627293,,0.0,5000.0,2026-04-18 08:01:49.188
2051302,54295305,,0.0,2500.0,2026-04-18 08:01:50.263
2007202,22627293,,0.0,2500.0,2026-04-18 08:01:51.568
2041002,37962654,,0.0,1000.0,2026-04-18 08:01:52.233
2051302,54295305,,0.0,5000.0,2026-04-18 08:01:52.634
2032402,27652679,,0.0,5000.0,2026-04-18 08:01:53.093
2007202,22627293,,0.0,1000.0,2026-04-18 08:01:53.973
2051302,54295305,,0.0,10000.0,2026-04-18 08:01:55.838
2077102,80716692,,0.0,25000.0,2026-04-18 08:01:57.436
2066102,69222379,,0.0,5000.0,2026-04-18 08:01:57.480
2051302,54295305,,0.0,15000.0,2026-04-18 08:01:58.374
2041002,43060407,,0.0,2500.0,2026-04-18 08:01:59.924
2041002,39498266,,0.0,1000.0,2026-04-18 08:02:03.095
2041002,39498266,,0.0,2500.0,2026-04-18 08:02:06.475
2050802,55023865,,0.0,5000.0,2026-04-18 08:02:10.355
2016902,12143109,,0.0,5000.0,2026-04-18 08:02:12.064
2016902,12143109,,0.0,2500.0,2026-04-18 08:02:14.435
2041002,39498266,,0.0,10000.0,2026-04-18 08:02:14.627
2016902,12143109,,0.0,1000.0,2026-04-18 08:02:16.100
2055302,42743959,,0.0,5000.0,2026-04-18 08:02:16.428
2041002,39498266,,0.0,15000.0,2026-04-18 08:02:23.844
2041002,39498266,,0.0,25000.0,2026-04-18 08:02:29.363
2051302,42219379,,0.0,2500.0,2026-04-18 08:02:30.251
2077102,82629288,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 08:02:38.367
2062602,60749441,,0.0,1000.0,2026-04-18 08:02:42.171
2051302,50270978,,0.0,5000.0,2026-04-18 08:02:45.606
2041002,32624088,,0.0,1000.0,2026-04-18 08:02:48.898
2038602,36380670,,0.0,15000.0,2026-04-18 08:02:50.966
2041002,32624088,,0.0,2500.0,2026-04-18 08:02:51.543
2038602,36380670,,0.0,10000.0,2026-04-18 08:02:53.596
2041002,32624088,,0.0,5000.0,2026-04-18 08:02:53.611
2038602,34047313,,0.0,5000.0,2026-04-18 08:02:56.192
2031402,24196485,,0.0,2500.0,2026-04-18 08:03:05.346
2041002,14915437,,0.0,25000.0,2026-04-18 08:03:06.527
2031402,24196485,,0.0,5000.0,2026-04-18 08:03:08.305
2031402,24196485,,0.0,10000.0,2026-04-18 08:03:11.466
2031402,24196485,,0.0,15000.0,2026-04-18 08:03:14.555
2031402,24196485,,0.0,25000.0,2026-04-18 08:03:17.656
2021902,14689811,,0.0,1000.0,2026-04-18 08:03:25.410
2021902,14689811,,0.0,2500.0,2026-04-18 08:03:29.279
2032402,27801143,,0.0,1000.0,2026-04-18 08:03:32.162
2021902,14689811,,0.0,5000.0,2026-04-18 08:03:34.799
2000808,219012183,,0.0,1000.0,2026-04-18 08:04:00.642
2000808,219012183,,0.0,2500.0,2026-04-18 08:04:06.162
2049702,41821861,,0.0,1000.0,2026-04-18 08:04:07.070
2084102,204670965,,0.0,1000.0,2026-04-18 08:04:09.927
2054002,35216582,,0.0,1000.0,2026-04-18 08:04:10.574
2049702,41821861,,0.0,2500.0,2026-04-18 08:04:10.723
2016902,25491019,,0.0,25000.0,2026-04-18 08:04:10.976
2006102,4980186,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 08:04:11.371
2000808,219012183,,0.0,5000.0,2026-04-18 08:04:12.807
2049702,41821861,,0.0,5000.0,2026-04-18 08:04:14.918
2054002,35216582,,0.0,2500.0,2026-04-18 08:04:15.737
2054002,35216582,,0.0,5000.0,2026-04-18 08:04:19.235
2000808,219012183,,0.0,10000.0,2026-04-18 08:04:20.870
2054002,35216582,,0.0,10000.0,2026-04-18 08:04:23.120
2000808,219012183,,0.0,15000.0,2026-04-18 08:04:26.043
2018602,12411428,,0.0,5000.0,2026-04-18 08:04:26.799
2054002,35216582,,0.0,15000.0,2026-04-18 08:04:26.826
2006102,62553613,,0.0,2500.0,2026-04-18 08:04:28.562
2077102,81093831,,0.0,5000.0,2026-04-18 08:04:30.623
2054002,35216582,,0.0,25000.0,2026-04-18 08:04:30.726
2000808,219012183,,0.0,25000.0,2026-04-18 08:04:31.026
2077102,81093831,,0.0,2500.0,2026-04-18 08:04:32.527
2077102,81093831,,0.0,1000.0,2026-04-18 08:04:34.435
2052702,11438223,,0.0,1000.0,2026-04-18 08:04:36.298
2093202,221282881,,0.0,1000.0,2026-04-18 08:04:45.531
2007202,3182561,,0.0,1000.0,2026-04-18 08:04:45.856
2007202,3182561,,0.0,2500.0,2026-04-18 08:04:48.737
2007202,3182561,,0.0,5000.0,2026-04-18 08:04:52.192
2007202,3182561,,0.0,25000.0,2026-04-18 08:04:58.261
2012402,17801912,,0.0,1000.0,2026-04-18 08:05:00.489
2012402,17801912,,0.0,2500.0,2026-04-18 08:05:02.836
2012402,17801912,,0.0,5000.0,2026-04-18 08:05:06.649
2038602,41164302,,0.0,15000.0,2026-04-18 08:05:09.873
2054002,35027189,,0.0,1000.0,2026-04-18 08:05:11.947
2038602,41164302,,0.0,10000.0,2026-04-18 08:05:12.055
2038602,41164302,,0.0,5000.0,2026-04-18 08:05:14.188
2054002,35027189,,0.0,2500.0,2026-04-18 08:05:14.407
2049702,38613945,,0.0,1000.0,2026-04-18 08:05:14.797
2012402,17801912,,0.0,10000.0,2026-04-18 08:05:15.341
2038602,41164302,,0.0,2500.0,2026-04-18 08:05:17.218
2038602,41164302,,0.0,1000.0,2026-04-18 08:05:19.319
2016902,169859,ape_0099_cd_oap_anni,0.99,200.0,2026-04-18 08:05:20.016
2054002,35027189,,0.0,5000.0,2026-04-18 08:05:23.010
2049702,38613945,,0.0,2500.0,2026-04-18 08:05:23.050
2054002,35027189,,0.0,10000.0,2026-04-18 08:05:26.507
2049702,38613945,,0.0,5000.0,2026-04-18 08:05:29.951
2050802,21635172,,0.0,2500.0,2026-04-18 08:05:36.499
2024502,22464954,,0.0,10000.0,2026-04-18 08:05:44.494
2024502,22464954,,0.0,5000.0,2026-04-18 08:05:47.671
2041002,33904862,,0.0,5000.0,2026-04-18 08:05:51.056
2050802,21635172,,0.0,5000.0,2026-04-18 08:05:51.371
2024502,22464954,,0.0,2500.0,2026-04-18 08:05:52.573
2050802,21635172,,0.0,15000.0,2026-04-18 08:05:53.873
2024502,22464954,,0.0,1000.0,2026-04-18 08:05:54.574
2050802,21394289,,0.0,1000.0,2026-04-18 08:06:11.435
2050802,21394289,,0.0,2500.0,2026-04-18 08:06:13.393
2047102,39090702,,0.0,1000.0,2026-04-18 08:06:14.493
2050802,21394289,,0.0,5000.0,2026-04-18 08:06:15.471
2050802,21394289,,0.0,10000.0,2026-04-18 08:06:18.474
2047102,39090702,,0.0,10000.0,2026-04-18 08:06:19.878
2024702,20074257,,0.0,1000.0,2026-04-18 08:06:19.880
2603602,120354088,,0.0,1000.0,2026-04-18 08:06:20.692
2038602,13260793,,0.0,2500.0,2026-04-18 08:06:27.008
2038602,13260793,,0.0,1000.0,2026-04-18 08:06:29.101
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 08:06:30.330
2077702,200981160,,0.0,5000.0,2026-04-18 08:06:30.978
2006102,7932095,,0.0,1000.0,2026-04-18 08:06:50.272
2047102,38958463,,0.0,5000.0,2026-04-18 08:06:54.587
2032402,27777369,,0.0,1000.0,2026-04-18 08:07:05.277
2047102,39479820,,0.0,5000.0,2026-04-18 08:07:36.592
2088302,211456327,,0.0,1000.0,2026-04-18 08:07:57.264
2041002,16303419,,0.0,25000.0,2026-04-18 08:07:57.907
2041002,16303419,,0.0,10000.0,2026-04-18 08:08:00.726
2038602,31331145,,0.0,1000.0,2026-04-18 08:08:10.750
2055802,57711906,,0.0,2500.0,2026-04-18 08:08:11.476
2038602,31331145,,0.0,2500.0,2026-04-18 08:08:12.939
2038602,31331145,,0.0,5000.0,2026-04-18 08:08:15.223
2021902,13921898,,0.0,1000.0,2026-04-18 08:08:35.817
2038602,22245308,,0.0,2500.0,2026-04-18 08:08:46.677
2038602,22245308,,0.0,5000.0,2026-04-18 08:08:49.377
2047102,55554306,,0.0,2500.0,2026-04-18 08:09:01.751
2605902,213270020,,0.0,1000.0,2026-04-18 08:09:04.729
2047102,55554306,,0.0,1000.0,2026-04-18 08:09:05.075
2032402,27837911,,0.0,2500.0,2026-04-18 08:09:36.029
2032402,27837911,,0.0,1000.0,2026-04-18 08:09:38.972
2033902,21176447,,0.0,1000.0,2026-04-18 08:09:54.102
2079102,203615719,,0.0,5000.0,2026-04-18 08:10:17.086
2055302,42746753,,0.0,25000.0,2026-04-18 08:10:19.515
2023502,13206072,,0.0,5000.0,2026-04-18 08:10:20.612
2038602,31692115,,0.0,5000.0,2026-04-18 08:10:23.025
2039502,32281739,,0.0,1000.0,2026-04-18 08:10:30.271
2013602,9375402,,0.0,2500.0,2026-04-18 08:10:32.214
2039502,32281739,,0.0,5000.0,2026-04-18 08:10:34.497
2039502,32281739,,0.0,10000.0,2026-04-18 08:10:38.957
2039502,31770614,,0.0,1000.0,2026-04-18 08:10:39.360
2013602,9375402,,0.0,1000.0,2026-04-18 08:10:44.099
2039502,31770614,,0.0,2500.0,2026-04-18 08:10:50.328
2013602,9375402,,0.0,5000.0,2026-04-18 08:11:00.181
2093502,221708307,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 08:11:26.660
2041002,23984226,,0.0,1000.0,2026-04-18 08:11:29.558
2000808,219915914,,0.0,2500.0,2026-04-18 08:11:31.040
2041002,23984226,,0.0,2500.0,2026-04-18 08:11:31.121
2041002,23984226,,0.0,5000.0,2026-04-18 08:11:33.304
2000808,219915914,,0.0,1000.0,2026-04-18 08:11:34.170
2041002,23984226,,0.0,10000.0,2026-04-18 08:11:34.739
2043802,36682916,,0.0,2500.0,2026-04-18 08:11:46.455
2038602,11050556,,0.0,1000.0,2026-04-18 08:11:53.297
2038602,11050556,,0.0,5000.0,2026-04-18 08:11:56.830
2056102,56267635,,0.0,5000.0,2026-04-18 08:11:58.961
2026002,20222125,,0.0,1000.0,2026-04-18 08:11:59.103
2025502,18322103,,0.0,2500.0,2026-04-18 08:12:17.794
2037402,30243105,,0.0,25000.0,2026-04-18 08:12:23.483
2025502,18322103,,0.0,5000.0,2026-04-18 08:12:23.629
2600502,122220431,2013511018_monkey_currency,4.99,500.0,2026-04-18 08:12:34.954
2600502,122220431,,0.0,500.0,2026-04-18 08:12:34.956
2021902,15692128,,0.0,10000.0,2026-04-18 08:13:02.972
2025502,18374122,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 08:13:25.204
2041002,33103912,,0.0,1000.0,2026-04-18 08:13:31.809
2084502,209538568,,0.0,15000.0,2026-04-18 08:13:34.739
2025502,18374122,ape_4999_cd_oap_month2,49.99,5000.0,2026-04-18 08:14:05.908
2041002,29241979,,0.0,1000.0,2026-04-18 08:14:13.954
2041002,29241979,,0.0,2500.0,2026-04-18 08:14:15.778
2041002,29241979,,0.0,5000.0,2026-04-18 08:14:18.276
2041002,29241979,,0.0,10000.0,2026-04-18 08:14:20.026
2041002,29241979,,0.0,15000.0,2026-04-18 08:14:23.352
2604002,202176747,,0.0,25000.0,2026-04-18 08:14:24.710
2041002,29241979,,0.0,25000.0,2026-04-18 08:14:25.088
2054002,45548775,,0.0,10000.0,2026-04-18 08:15:03.426
2012302,9023001,,0.0,1000.0,2026-04-18 08:15:04.333
2041002,33031473,,0.0,1000.0,2026-04-18 08:15:15.466
2041002,33031473,,0.0,5000.0,2026-04-18 08:15:20.493
2041002,37597387,,0.0,1000.0,2026-04-18 08:15:21.505
2093202,221282881,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 08:15:30.894
2006502,2802036,,0.0,5000.0,2026-04-18 08:15:46.120
2041002,33031473,,0.0,10000.0,2026-04-18 08:15:49.614
2041002,14915437,,0.0,1000.0,2026-04-18 08:15:52.168
2041002,3049723,,0.0,1000.0,2026-04-18 08:16:02.275
2010108,214517311,,0.0,1000.0,2026-04-18 08:16:02.458
2010108,214517311,,0.0,2500.0,2026-04-18 08:16:04.152
2041002,3049723,,0.0,25000.0,2026-04-18 08:16:28.933
2033902,21105885,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 08:17:04.751
2062602,14808266,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 08:17:34.422
2041002,31952856,,0.0,25000.0,2026-04-18 08:18:25.553
2066102,70142578,,0.0,1000.0,2026-04-18 08:18:55.905
2058302,50457286,,0.0,1000.0,2026-04-18 08:19:15.233
2012402,8873732,,0.0,1000.0,2026-04-18 08:19:24.921
2047502,38510184,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 08:19:38.824
2062602,62911328,,0.0,1000.0,2026-04-18 08:19:46.760
2062602,62911328,,0.0,2500.0,2026-04-18 08:19:50.970
2047102,38499471,,0.0,1000.0,2026-04-18 08:19:53.678
2062602,62911328,,0.0,5000.0,2026-04-18 08:19:54.870
2012402,47200242,,0.0,2500.0,2026-04-18 08:20:36.893
2012402,47200242,,0.0,5000.0,2026-04-18 08:20:38.557
2041002,17752433,,0.0,25000.0,2026-04-18 08:21:37.148
2060302,61772013,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 08:21:41.161
