"活动 ID","活动名称","服务器（组）","是否跨服排名","是否跨服","活动开始时间","活动结束时间","活动持续时长","最后操作人","最后更新时间","状态"
7379	,情人节-限时抢购-S3-5-通用皮（3期	,"1组 (2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.03.02 00:00:00	,2026.03.03 00:00:00	,24h	,龚亮	,2026.02.11 08:16:25	,部署申请	
3050	,周年庆2024-周年相册活动	,"2004702, 2006202, 2007102, 2007502, 2008502, 2010302, 2010802, 2011002, 2011402, 2012002, 2013402, 2013502, 2013602, 2013802, 2013902, 2014502, 2015702, 2016102, 2017502, 2017802, 2018202, 2018502, 2018602, 2018702, 2019102, 2019202, 2019902, 2020802, 2020902, 2021902, 2022002, 2022302, 2022702, 2023202, 2023302, 2023502, 2023602, 2024402, 2024502, 2024602, 2024702, 2025002, 2025502, 2025702, 2026002, 2026602, 2027002, 2027202, 2028602, 2028902, 2029602, 2029902, 2030002, 2030502, 2031102, 2031402, 2031702, 2032002, 2032302, 2032402, 2032902, 2033102, 2033202, 2033702, 2033902, 2035002, 2036002, 2036102, 2036402, 2036502, 2037402, 2037902, 2038302, 2038602, 2038802, 2039302, 2039502, 2040002, 2040602, 2041002, 2041302, 2041802, 2041902, 2042002, 2043002, 2043202, 2043702, 2043802, 2044402, 2044602, 2045302, 2045702, 2045802, 2045902, 2046202, 2046302, 2046502, 2046602, 2046802, 2047102, 2047302, 2047502, 2047602, 2047802, 2047902, 2048202, 2048302, 2048602, 2048902, 2049102, 2049202, 2049502, 2049702, 2049902, 2050302, 2050502, 2050602, 2050802, 2050902, 2051002, 2051302, 2051402, 2051602, 2051702, 2052002, 2052302, 2052402, 2052502, 2052602, 2052702, 2052802, 2053102, 2053702, 2053802, 2054002, 2054202, 2054302, 2054402, 2054802, 2055002, 2055102, 2055302, 2055402, 2055802, 2056102, 2056202, 2056302, 2056402, 2056802, 2056902, 2057302, 2057402, 2057702, 2057802, 2057902, 2058302, 2058402, 2058502, 2058602, 2058702, 2058802, 2059302, 2059602, 2059702, 2059802, 2059902, 2060002, 2060102, 2060202, 2060302, 2060402, 2060502, 2060602, 2060702, 2060802, 2060902, 2061002, 2061102, 2061202, 2061302, 2061402, 2061502, 2061602, 2061702, 2061802, 2061902, 2062002, 2062102, 2062202, 2062302, 2062402, 2062502, 2062602, 2062702, 2062802, 2062902, 2063002, 2063102, 2063202, 2063302, 2063402, 2063502, 2063602, 2063702, 2063802, 2063902, 2064002, 2064102, 2064202, 2064302, 2064402, 2064502, 2064602, 2064702, 2064802, 2064902, 2065002, 2065102, 2065202, 2065302, 2065402, 2065502, 2065602, 2065702, 2065802, 2065902, 2066002, 2066102, 2066202, 2066302, 2066402, 2066502, 2066602, 2066702, 2066802, 2066902, 2067002, 2067102, 2067202, 2067302, 2067402, 2067502, 2067602, 2067702, 2067802, 2067902, 2068002, 2068102, 2068202, 2068302, 2068402, 2068502"	,否	,单服	,2024.09.10 00:00:00	,2024.09.14 00:00:00	,96h	,林康	,2024.09.09 09:54:06	,已撤回	
3044	,周年庆-2024-讲价小游戏版本	,"2065302, 2065402, 2065502, 2065602, 2065702, 2065802, 2065902, 2066002, 2066102, 2066202, 2066302, 2066402, 2066502, 2066602, 2066702, 2066802, 2066902, 2067002, 2067102, 2067202, 2067302, 2067402, 2067502, 2067602, 2067702, 2067802, 2067902, 2068002, 2068102, 2068202, 2068302, 2068402, 2068502"	,否	,单服	,2024.09.14 00:00:00	,2024.09.19 00:00:00	,120h	,蒋华亮	,2024.09.09 02:21:10	,已撤回	
3041	,周年庆连锁礼包-2024-schema3-5	,"2048202, 2048302, 2048602, 2048902, 2049102, 2049202, 2049502, 2049702, 2049902, 2050302, 2050502, 2050602, 2050802, 2050902, 2051002, 2051302, 2051402, 2051602, 2051702, 2052002, 2052302, 2052402, 2052502, 2052602, 2052702, 2052802, 2053102, 2053702, 2053802, 2054002, 2054202, 2054302, 2054402, 2054802, 2055002, 2055102, 2055302, 2055402, 2055802, 2056102, 2056202, 2056302, 2056402, 2056802, 2056902, 2057302, 2057402, 2057702, 2057802, 2057902, 2058302, 2058402, 2058502, 2058602, 2058702, 2058802, 2059302, 2059602, 2059702, 2059802, 2059902, 2060002, 2060102, 2060202, 2060302, 2060402, 2060502, 2060602, 2060702, 2060802, 2060902, 2061002, 2061102, 2061202, 2061302, 2061402, 2061502, 2061602, 2061702, 2061802, 2061902, 2062002, 2062102, 2062202, 2062302, 2062402, 2062502, 2062602, 2062702, 2062802, 2062902, 2063002, 2063102, 2063202, 2063302, 2063402, 2063502, 2063602, 2063702, 2063802, 2063902, 2064002, 2064102, 2064202, 2064302, 2064402, 2064502, 2064602, 2064702, 2064802, 2064902, 2065002, 2065102, 2065202, 2065302, 2065402, 2065502, 2065602, 2065702, 2065802, 2065902, 2066002, 2066102, 2066202, 2066302, 2066402, 2066502, 2066602, 2066702, 2066802, 2066902, 2067002, 2067102, 2067202, 2067302, 2067402, 2067502, 2067602, 2067702, 2067802, 2067902, 2068002, 2068102, 2068202, 2068302, 2068402, 2068502"	,否	,单服	,2024.09.13 00:00:00	,2024.09.17 00:00:00	,96h	,蒋华亮	,2024.09.09 02:14:29	,已撤回	
3038	,合成小游戏活动-24周年庆版本-schema4	,"11组 (2048902, 2051302, 2052702, 2053102, 2053702, 2053802, 2055002, 2055102, 2058702, 2059302, 2060302, 2060702), (2048202, 2051602, 2052302, 2054002, 2055302, 2055402, 2056102, 2057902, 2058302, 2058802, 2061502), (2048302, 2051402, 2052502, 2054302, 2054802, 2055802, 2056402, 2058402, 2060102, 2061302, 2063002, 2063202), (2050602, 2050802, 2050902, 2051002, 2052602, 2052802, 2060402, 2062502, 2062602, 2063902), (2051702, 2052402, 2054202, 2054402, 2056302, 2056802, 2056902, 2057302, 2057402, 2062902, 2064502, 2064902), (2048602, 2049502, 2050302, 2057702, 2060502, 2061202, 2061602, 2063102, 2063302, 2063602), (2049102, 2049202, 2049702, 2049902, 2050502, 2052002, 2056202, 2059802, 2060802, 2060902, 2062002, 2062702), (2057802, 2058602, 2060002, 2061102, 2061402, 2061902, 2062202, 2063702), (2058502, 2060202, 2061702, 2061802, 2062802, 2064602, 2064702, 2065002, 2065202), (2059602, 2059702, 2059902, 2060602, 2061002, 2062102, 2062402, 2063502, 2064102, 2064202, 2064302, 2064402), (2062302, 2063402, 2063802, 2064002, 2064802, 2065102)"	,是	,跨服	,2024.09.11 00:00:00	,2024.09.16 00:00:00	,120h	,蒋华亮	,2024.09.09 01:40:41	,已撤回	
3036	,合成小游戏活动-24周年庆版本-schema3	,"3组 (2065602, 2065902, 2066002, 2066102, 2066202, 2066402, 2066502, 2066602, 2066702, 2067702, 2067802, 2067902), (2065402, 2065802, 2066302, 2066902, 2067002, 2067102, 2067202, 2067502, 2067602, 2068002, 2068202, 2068502), (2065302, 2065502, 2065702, 2066802, 2067302, 2067402, 2068102, 2068302, 2068402)"	,是	,跨服	,2024.09.11 00:00:00	,2024.09.16 00:00:00	,120h	,蒋华亮	,2024.09.09 01:39:23	,已撤回	
2893	,KVK主活动	,"1组 (2063802, 2063902, 2064002, 2064102, 2064202, 2064302)"	,是	,跨服	,2024.08.12 00:00:00	,2024.09.09 00:00:00	,672h	,同步项目组状态	,2024.09.09 00:00:33	,已结束	
2894	,KVK3主活动	,"14组 (2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902), (2004702, 2008502, 2010302, 2010802, 2011402, 2013402, 2018202, 2018602, 2019102, 2020802, 2023202, 2023602), (2007102, 2011002, 2012002, 2013802, 2014502, 2017802, 2019202, 2020902, 2021902, 2022002, 2022302, 2023302), (2006202, 2007502, 2013502, 2013602, 2013902, 2015702, 2016102, 2017502, 2018502, 2018702, 2019902, 2022702, 2023502), (2024402, 2024502, 2025502, 2026002, 2028602, 2030002, 2031402, 2032002, 2033202, 2033902, 2039302, 2041002), (2024602, 2024702, 2025702, 2029902, 2030502, 2031102, 2036502, 2037402, 2038602, 2041302, 2043002, 2044602), (2025002, 2026602, 2027202, 2029602, 2033102, 2035002, 2036102, 2038302, 2038802, 2041802, 2042002, 2043702), (2027002, 2028902, 2031702, 2032302, 2032402, 2032902, 2037902, 2039502, 2040002, 2041902, 2043802, 2047302), (2033702, 2036002, 2036402, 2040602, 2043202, 2045902, 2046302, 2046602, 2047102, 2047502, 2047802), (2044402, 2045302, 2045702, 2045802, 2046202, 2046502, 2046802, 2047602, 2047902), (2050502, 2050902, 2051302, 2052702, 2053702, 2054002, 2054202, 2054302, 2054402, 2055002, 2055102, 2055302), (2048202, 2048602, 2051002, 2051402, 2051602, 2053102, 2053802, 2055402, 2055802), (2049102, 2049702, 2050302, 2050602, 2050802, 2052402, 2052502, 2052602, 2054802), (2048302, 2048902, 2049202, 2049502, 2049902, 2051702, 2052002, 2052302, 2052802)"	,是	,跨服	,2024.08.12 00:00:00	,2024.09.09 00:00:00	,672h	,同步项目组状态	,2024.09.09 00:00:33	,已结束	
2999	,跨服wonder - 主活动	,"2组 (2058402, 2058502, 2058602), (2058702, 2058802, 2059302)"	,是	,跨服	,2024.09.02 00:00:00	,2024.09.09 00:00:00	,168h	,同步项目组状态	,2024.09.09 00:00:33	,已下线	
3001	,周年庆2024-周年相册活动	,"2004702, 2006202, 2007102, 2007502, 2008502, 2010302, 2010802, 2011002, 2011402, 2012002, 2013402, 2013502, 2013602, 2013802, 2013902, 2014502, 2015702, 2016102, 2017502, 2017802, 2018202, 2018502, 2018602, 2018702, 2019102, 2019202, 2019902, 2020802, 2020902, 2021902, 2022002, 2022302, 2022702, 2023202, 2023302, 2023502, 2023602, 2024402, 2024502, 2024602, 2024702, 2025002, 2025502, 2025702, 2026002, 2026602, 2027002, 2027202, 2028602, 2028902, 2029602, 2029902, 2030002, 2030502, 2031102, 2031402, 2031702, 2032002, 2032302, 2032402, 2032902, 2033102, 2033202, 2033702, 2033902, 2035002, 2036002, 2036102, 2036402, 2036502, 2037402, 2037902, 2038302, 2038602, 2038802, 2039302, 2039502, 2040002, 2040602, 2041002, 2041302, 2041802, 2041902, 2042002, 2043002, 2043202, 2043702, 2043802, 2044402, 2044602, 2045302, 2045702, 2045802, 2045902, 2046202, 2046302, 2046502, 2046602, 2046802, 2047102, 2047302, 2047502, 2047602, 2047802, 2047902, 2048202, 2048302, 2048602, 2048902, 2049102, 2049202, 2049502, 2049702, 2049902, 2050302, 2050502, 2050602, 2050802, 2050902, 2051002, 2051302, 2051402, 2051602, 2051702, 2052002, 2052302, 2052402, 2052502, 2052602, 2052702, 2052802, 2053102, 2053702, 2053802, 2054002, 2054202, 2054302, 2054402, 2054802, 2055002, 2055102, 2055302, 2055402, 2055802, 2056102, 2056202, 2056302, 2056402, 2056802, 2056902, 2057302, 2057402, 2057702, 2057802, 2057902, 2058302, 2058402, 2058502, 2058602, 2058702, 2058802, 2059302, 2059602, 2059702, 2059802, 2059902, 2060002, 2060102, 2060202, 2060302, 2060402, 2060502, 2060602, 2060702, 2060802, 2060902, 2061002, 2061102, 2061202, 2061302, 2061402, 2061502, 2061602, 2061702, 2061802, 2061902, 2062002, 2062102, 2062202, 2062302, 2062402, 2062502, 2062602, 2062702, 2062802, 2062902, 2063002, 2063102, 2063202, 2063302, 2063402, 2063502, 2063602, 2063702, 2063802, 2063902, 2064002, 2064102, 2064202, 2064302, 2064402, 2064502, 2064602, 2064702, 2064802, 2064902, 2065002, 2065102, 2065202, 2065302, 2065402, 2065502, 2065602, 2065702, 2065802, 2065902, 2066002, 2066102, 2066202, 2066302, 2066402, 2066502, 2066602, 2066702, 2066802, 2066902, 2067002, 2067102, 2067202, 2067302, 2067402, 2067502, 2067602, 2067702, 2067802, 2067902, 2068002, 2068102, 2068202, 2068302, 2068402, 2068502"	,否	,单服	,2024.09.03 00:00:00	,2024.09.09 00:00:00	,144h	,同步项目组状态	,2024.09.09 00:00:33	,已下线	
3003	,合成小游戏活动-24周年庆版本-schema3	,"3组 (2065602, 2065902, 2066002, 2066102, 2066202, 2066402, 2066502, 2066602, 2066702, 2067702, 2067802, 2067902), (2065402, 2065802, 2066302, 2066902, 2067002, 2067102, 2067202, 2067502, 2067602, 2068002, 2068202, 2068502), (2065302, 2065502, 2065702, 2066802, 2067302, 2067402, 2068102, 2068302, 2068402)"	,是	,跨服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已结束	
3004	,合成小游戏活动-24周年庆版本-schema4	,"5组 (2059302, 2060102, 2060402, 2060502, 2060702, 2061202, 2061402, 2062502, 2062602, 2063002, 2064902), (2060302, 2061302, 2061502, 2061602, 2061802, 2062702, 2062902, 2063202, 2063902, 2064602), (2059702, 2059802, 2059902, 2060002, 2060202, 2060802, 2060902, 2061902, 2062402, 2063102, 2063702, 2064302), (2061002, 2061102, 2061702, 2062002, 2062102, 2062202, 2062802, 2063302, 2064102, 2064202, 2064402, 2064502, 2065202), (2059602, 2060602, 2062302, 2063402, 2063502, 2063602, 2063802, 2064002, 2064702, 2064802, 2065002, 2065102)"	,是	,跨服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已结束	
3005	,合成小游戏活动-24周年庆版本-schema5	,"15组 (2048202, 2048902, 2051002, 2051302, 2051602, 2052702, 2053102, 2053702, 2053802, 2054002, 2055002, 2055102), (2048302, 2052302, 2052502, 2054302, 2055302, 2055402, 2057902, 2058302, 2058702, 2058802), (2049502, 2050602, 2050902, 2051402, 2051702, 2052602, 2055802, 2056102, 2057302, 2057402, 2058402), (2049902, 2050802, 2052002, 2052402, 2052802, 2054202, 2054402, 2054802, 2056202, 2056302, 2056402, 2056902, 2058602), (2048602, 2049102, 2049202, 2049702, 2050302, 2050502, 2056802, 2057702, 2057802, 2058502), (2017502, 2019102, 2024402, 2028602, 2031702, 2032002, 2039302, 2041002, 2041302, 2042002, 2044602, 2046202), (2010302, 2013402, 2013502, 2014502, 2031402, 2033902, 2036402, 2038802, 2041902, 2043002, 2043702, 2047502), (2018202, 2018502, 2023302, 2027002, 2030002, 2036502, 2038602, 2040602, 2041802, 2044402, 2045902, 2047102), (2007102, 2008502, 2011002, 2013602, 2013802, 2013902, 2020802, 2030502, 2031102, 2032402, 2033102, 2036102), (2010802, 2011402, 2012002, 2016102, 2020902, 2022702, 2023502, 2026002, 2033702, 2043202, 2047602, 2047802), (2004702, 2006202, 2007502, 2024702, 2025002, 2035002, 2037402, 2038302, 2043802, 2046302, 2046502, 2047902), (2018602, 2018702, 2019902, 2022302, 2023202, 2028902, 2033202, 2036002, 2037902, 2039502, 2046602, 2047302), (2015702, 2017802, 2022002, 2023602, 2024602, 2025502, 2026602, 2027202, 2029602, 2032302, 2045802, 2046802), (2019202, 2021902, 2024502, 2025702, 2029902, 2032902, 2040002, 2045302, 2045702), (2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902)"	,是	,跨服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已结束	
3006	,沙滩节挖矿小游戏连锁礼包	,"2004702, 2006102, 2006202, 2006402, 2006502, 2006702, 2007102, 2007202, 2007502, 2008502, 2010102, 2010302, 2010802, 2011002, 2011402, 2011502, 2012002, 2012102, 2012302, 2012402, 2012702, 2013402, 2013502, 2013602, 2013802, 2013902, 2014502, 2015702, 2016102, 2016902, 2017502, 2017802, 2018202, 2018502, 2018602, 2018702, 2019102, 2019202, 2019902, 2020802, 2020902, 2021902, 2022002, 2022302, 2022702, 2023202, 2023302, 2023502, 2023602, 2024402, 2024502, 2024602, 2024702, 2025002, 2025502, 2025702, 2026002, 2026602, 2027002, 2027202, 2028602, 2028902, 2029602, 2029902, 2030002, 2030502, 2031102, 2031402, 2031702, 2032002, 2032302, 2032402, 2032902, 2033102, 2033202, 2033702, 2033902, 2035002, 2036002, 2036102, 2036402, 2036502, 2037402, 2037902, 2038302, 2038602, 2038802, 2039302, 2039502, 2040002, 2040602, 2041002, 2041302, 2041802, 2041902, 2042002, 2043002, 2043202, 2043702, 2043802, 2044402, 2044602, 2045302, 2045702, 2045802, 2045902, 2046202, 2046302, 2046502, 2046602, 2046802, 2047102, 2047302, 2047502, 2047602, 2047802, 2047902, 2048202, 2048302, 2048602, 2048902, 2049102, 2049202, 2049502, 2049702, 2049902, 2050302, 2050502, 2050602, 2050802, 2050902, 2051002, 2051302, 2051402, 2051602, 2051702, 2052002, 2052302, 2052402, 2052502, 2052602, 2052702, 2052802, 2053102, 2053702, 2053802, 2054002, 2054202, 2054302, 2054402, 2054802, 2055002, 2055102, 2055302, 2055402, 2055802, 2056102, 2056202, 2056302, 2056402, 2056802, 2056902, 2057302, 2057402, 2057702, 2057802, 2057902, 2058302, 2058402, 2058502, 2058602, 2058702, 2058802, 2059302, 2059602, 2059702, 2059802, 2059902, 2060002, 2060102, 2060202, 2060302, 2060402, 2060502, 2060602, 2060702, 2060802, 2060902, 2061002, 2061102, 2061202, 2061302, 2061402, 2061502, 2061602, 2061702, 2061802, 2061902, 2062002, 2062102, 2062202, 2062302, 2062402, 2062502, 2062602, 2062702, 2062802, 2062902, 2063002, 2063102, 2063202, 2063302, 2063402, 2063502, 2063602, 2063702, 2063802, 2063902, 2064002, 2064102, 2064202, 2064302, 2064402, 2064502, 2064602, 2064702, 2064802, 2064902, 2065002, 2065102, 2065202, 2065302, 2065402, 2065502, 2065602, 2065702, 2065802, 2065902, 2066002, 2066102, 2066202, 2066302, 2066402, 2066502, 2066602, 2066702, 2066802, 2066902, 2067002, 2067102, 2067202, 2067302, 2067402, 2067502, 2067602, 2067702, 2067802, 2067902, 2068002, 2068102, 2068202, 2068302, 2068402, 2068502"	,否	,单服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已下线	
3007	,周年庆-2024-wonder巨猿	,"23组 (2065602, 2065902, 2066002, 2066102, 2066202, 2066402, 2066502, 2066602, 2066702, 2067702, 2067802, 2067902), (2065402, 2065802, 2066302, 2066902, 2067002, 2067102, 2067202, 2067502, 2067602, 2068002, 2068202, 2068502), (2065302, 2065502, 2065702, 2066802, 2067302, 2067402, 2068102, 2068302, 2068402), (2048902, 2051302, 2052702, 2053102, 2053702, 2053802, 2055002, 2055102, 2058702, 2059302, 2060302, 2060702), (2048202, 2051602, 2052302, 2054002, 2055302, 2055402, 2056102, 2057902, 2058302, 2058802, 2061502), (2048302, 2051402, 2052502, 2054302, 2054802, 2055802, 2056402, 2058402, 2060102, 2061302, 2063002, 2063202), (2050602, 2050802, 2050902, 2051002, 2052602, 2052802, 2060402, 2062502, 2062602, 2063902), (2051702, 2052402, 2054202, 2054402, 2056302, 2056802, 2056902, 2057302, 2057402, 2062902, 2064502, 2064902), (2048602, 2049502, 2050302, 2057702, 2060502, 2061202, 2061602, 2063102, 2063302, 2063602), (2049102, 2049202, 2049702, 2049902, 2050502, 2052002, 2056202, 2059802, 2060802, 2060902, 2062002, 2062702), (2057802, 2058602, 2060002, 2061102, 2061402, 2061902, 2062202, 2063702), (2058502, 2060202, 2061702, 2061802, 2062802, 2064602, 2064702, 2065002, 2065202), (2059602, 2059702, 2059902, 2060602, 2061002, 2062102, 2062402, 2063502, 2064102, 2064202, 2064302, 2064402), (2062302, 2063402, 2063802, 2064002, 2064802, 2065102), (2017502, 2019102, 2024402, 2028602, 2031702, 2032002, 2039302, 2041002, 2041302, 2042002, 2044602, 2046202), (2010302, 2013402, 2013502, 2014502, 2031402, 2033902, 2036402, 2038802, 2041902, 2043002, 2043702, 2047502), (2018202, 2018502, 2023302, 2027002, 2030002, 2036502, 2038602, 2040602, 2041802, 2044402, 2045902, 2047102), (2007102, 2008502, 2011002, 2013602, 2013802, 2013902, 2020802, 2030502, 2031102, 2032402, 2033102, 2036102), (2010802, 2011402, 2012002, 2016102, 2020902, 2022702, 2023502, 2026002, 2033702, 2043202, 2047602, 2047802), (2004702, 2006202, 2007502, 2024702, 2025002, 2035002, 2037402, 2038302, 2043802, 2046302, 2046502, 2047902), (2018602, 2018702, 2019902, 2022302, 2023202, 2028902, 2033202, 2036002, 2037902, 2039502, 2046602, 2047302), (2015702, 2017802, 2022002, 2023602, 2024602, 2025502, 2026602, 2027202, 2029602, 2032302, 2045802, 2046802), (2019202, 2021902, 2024502, 2025702, 2029902, 2032902, 2040002, 2045302, 2045702)"	,是	,跨服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已下线	
3008	,周年庆-2024-wonder巨猿	,"2000108, 2001308, 2010108, 2020108, 2020208, 2020308, 2020408, 2020508, 2020608, 2020708, 2020808, 2020908, 2021008, 2021108, 2021208, 2021308, 2021408"	,否	,单服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已下线	
2990	,周年庆-2024-wonder巨猿	,"2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902"	,否	,单服	,2024.09.04 00:00:00	,2024.09.09 00:00:00	,120h	,同步项目组状态	,2024.09.09 00:00:33	,已下线	
2996	,最强猴子（Shema3版）	,"11组 (2066002, 2066102), (2066202, 2066302, 2066402), (2066502, 2066602, 2066702), (2066802, 2067102, 2067202), (2066902, 2067002, 2067302), (2067402, 2067702, 2067802), (2067502, 2067602, 2067902), (2068002, 2068102, 2068502), (2068202, 2068302, 2068402), (2068602, 2068702), (2068802, 2068902, 2069002)"	,是	,跨服	,2024.09.02 00:00:00	,2024.09.08 00:00:00	,144h	,同步项目组状态	,2024.09.08 00:00:10	,已结束	
2989	,周年庆2024-周年相册活动	,"2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902"	,否	,单服	,2024.09.02 00:00:00	,2024.09.08 00:00:00	,144h	,同步项目组状态	,2024.09.08 00:00:10	,已下线	
3026	,最强猴子（Shema6版）	,"40组 (2004702, 2010802, 2018202), (2006102, 2006402, 2012302), (2006202, 2013602, 2013902), (2006502, 2006702, 2012702), (2007102, 2011002, 2013802), (2007202, 2012402, 2016902), (2007502, 2015702), (2008502, 2018602, 2023202), (2010102, 2011502, 2012102), (2010302, 2011402, 2013402), (2012002, 2017802, 2021902), (2013502, 2016102), (2014502, 2020902, 2023302), (2017502, 2022702, 2023502), (2018502, 2018702, 2019902), (2019102, 2020802, 2023602), (2019202, 2022002, 2022302), (2024402, 2030002, 2031402), (2024502, 2033202, 2033902), (2024602, 2036502, 2044602), (2024702, 2025702, 2043002), (2025002, 2035002, 2041802), (2025502, 2026002, 2028602), (2026602, 2027202, 2043702), (2027002, 2031702, 2041902), (2028902, 2032302, 2047302), (2029602, 2038302, 2038802), (2029902, 2030502, 2038602), (2031102, 2037402, 2041302), (2032002, 2039302, 2041002), (2032402, 2032902, 2043802), (2033102, 2036102, 2042002), (2033702, 2045902, 2047502), (2036002, 2046602, 2047102), (2036402, 2040602, 2046302), (2037902, 2039502, 2040002), (2044402, 2046202, 2046802), (2045302, 2045702, 2045802), (2046502, 2047602, 2047902), (2043202, 2047802)"	,是	,跨服	,2024.09.09 00:00:00	,2024.09.15 00:00:00	,144h	,杨梁	,2024.09.06 08:40:55	,已撤回	
3021	,周年庆2024-掉落活动	,"2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902"	,否	,单服	,2024.09.10 00:00:00	,2024.09.14 00:00:00	,96h	,林康	,2024.09.06 08:26:44	,已撤回	
3020	,节日累充-2024周年庆	,"2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902"	,否	,单服	,2024.09.10 00:00:00	,2024.09.14 00:00:00	,96h	,林康	,2024.09.06 08:03:49	,已撤回	
3019	,周年庆-2024-讲价小游戏版本	,"2006102, 2006402, 2006502, 2006702, 2007202, 2010102, 2011502, 2012102, 2012302, 2012402, 2012702, 2016902"	,否	,单服	,2024.09.12 00:00:00	,2024.09.17 00:00:00	,120h	,蒋华亮	,2024.09.06 08:01:13	,已撤回	
