cs	cs	cs	cs		cs	cs	cs	cs	c	cs		cs	cs	cs
12503	785505	1	11034	共鸣矿石	11		1	10000			S2远征酒馆-任务奖励4			12503
12504	785506	2	20010	战斗残响	1		1	10000			S2远征酒馆-任务奖励4			12504
12505	785506	1	11014	破碎回声	7		1	10000			S2远征酒馆-任务奖励4			12505
12506	785506	1	11024	战斗残响	7		1	10000			S2决战前夕-任务奖励1			12506
12507	785506	1	11034	破碎回声	7		1	10000			S2决战前夕-任务奖励1			12507
12508	785507	1	11014	战斗残响	5		1	10000			S2决战前夕-任务奖励2			12508
12509	785507	1	11024	破碎回声	5		1	10000			S2决战前夕-任务奖励2			12509
12510	785507	1	11034	共鸣矿石	5		1	10000			S2决战前夕-任务奖励3			12510
12511	785508	1	11014	战斗残响	3		1	10000			S2决战前夕-任务奖励3			12511
12512	785508	1	11024	破碎回声	3		1	10000			S2决战前夕-任务奖励3			12512
12513	785508	1	11034	共鸣矿石	3		1	10000			S2决战前夕-任务奖励4			12513
12514	785509	1	11014	战斗残响	1		1	10000			S2决战前夕-任务奖励4			12514
12515	785509	1	11024	破碎回声	1		1	10000			S2决战前夕-任务奖励4			12515
12516	785509	1	11034	一封情书	1		1	10000			节庆通用1-最佳酒馆-任务奖励1			12516
12517	786001	1	1106	一封情书	1		1	10000			节庆通用1-最佳酒馆-任务奖励2			12517
12518	786002	1	1106	一封情书	2		1	10000			节庆通用1-最佳酒馆-任务奖励3			12518
12519	786003	1	1106	一封情书	3		1	10000			节庆通用1-最佳酒馆-任务奖励4			12519
12520	786004	1	1106	祈愿红灯笼	4		1	10000			节庆通用2-最佳酒馆-任务奖励1			12520
12521	786005	1	1106	祈愿红灯笼	5		1	10000			节庆通用2-最佳酒馆-任务奖励2			12521
12522	786011	1	56002	祈愿红灯笼	1		1	10000			节庆通用2-最佳酒馆-任务奖励3			12522
12523	786011	1	56003	祈愿红灯笼	3		1	10000			节庆通用2-最佳酒馆-任务奖励4			12523
12524	786012	1	56002	回声币	2		1	10000			远征-魔海征途活动-阶段奖励			12524
12525	786012	1	56003	回声币	5		1	10000			远征-魔海征途活动-阶段奖励			12525
12526	786013	1	56001	回声币	1		1	10000			远征-魔海征途活动-阶段奖励			12526
12527	786013	1	56002	回声币	3		1	10000			远征-魔海征途活动-阶段奖励			12527
12528	786013	1	56003	回声币	7		1	10000			远征-魔海征途活动-阶段奖励			12528
12529	786014	1	56001	信物-诺瓦尔	3		1	10000			远征酒馆-S2-W2-总排行			12529
12530	786014	1	56002	钻石	4		1	10000			远征酒馆-S2-W2-总排行			12530
12531	786014	1	56003	1小时通用加速	10		1	10000			远征酒馆-S2-W2-总排行			12531
12532	786021	1	56002	信物-诺瓦尔	1		1	10000			远征酒馆-S2-W2-总排行			12532
12533	786021	1	56003	钻石	3		1	10000			远征酒馆-S2-W2-总排行			12533
12534	786022	1	56002	1小时通用加速	2		1	10000			远征酒馆-S2-W2-总排行			12534
12535	786022	1	56003	信物-诺瓦尔	5		1	10000			远征酒馆-S2-W2-总排行			12535
12536	786023	1	56001	钻石	1		1	10000			远征酒馆-S2-W2-总排行			12536
12537	786023	1	56002	1小时通用加速	3		1	10000			远征酒馆-S2-W2-总排行			12537
12538	786023	1	56003	信物-诺瓦尔	7		1	10000			远征酒馆-S2-W2-总排行			12538
12539	786024	1	56001	钻石	3		1	10000			远征酒馆-S2-W2-总排行			12539
12540	786024	1	56002	1小时通用加速	4		1	10000			远征酒馆-S2-W2-总排行			12540
12541	786024	1	56003	信物-诺瓦尔	10		1	10000			远征酒馆-S2-W2-总排行			12541
12542	786031	1	1134	钻石	1		1	10000			远征酒馆-S2-W2-总排行			12542
12543	786032	1	1134	1小时通用加速	2		1	10000			远征酒馆-S2-W2-总排行			12543
12544	786033	1	1134	钻石	3		1	10000			远征酒馆-S2-W2-总排行			12544
12545	786034	1	1134	1小时通用加速	4		1	10000			远征酒馆-S2-W2-总排行			12545
12546	786041	1	1128	钻石	1		1	10000			远征酒馆-S2-W2-总排行			12546
12547	786042	1	1128	1小时通用加速	2		1	10000			远征酒馆-S2-W2-总排行			12547
12548	786043	1	1128	钻石	3		1	10000			远征酒馆-S2-W2-总排行			12548
12549	786044	1	1128	1小时通用加速	4		1	10000			远征酒馆-S2-W2-总排行			12549
12550	786051	1	1122	传奇技能书	10		1	10000			决战前夕-S2-W4-总排行（通用）			12550
12551	786052	1	1122	钻石	20		1	10000			决战前夕-S2-W4-总排行（通用）			12551
12552	786053	1	1122	传奇技能书	30		1	10000			决战前夕-S2-W4-总排行（通用）			12552
12553	786054	1	1122	钻石	40		1	10000			决战前夕-S2-W4-总排行（通用）			12553
12554	786055	1	1122	传奇技能书	50		1	10000			决战前夕-S2-W4-总排行（通用）			12554
12555	790001	1	51049	钻石	50		1	10000			决战前夕-S2-W4-总排行（通用）			12555
12556	790001	1	1002	传奇技能书	40000		1	10000			决战前夕-S2-W4-总排行（通用）			12556
12557	790001	1	11004	钻石	40		1	10000			决战前夕-S2-W4-总排行（通用）			12557
12558	790001	1	240015	传奇技能书	1		1	10000			决战前夕-S2-W4-总排行（通用）			12558
12559	790002	1	51049	钻石	40		1	10000			决战前夕-S2-W4-总排行（通用）			12559
12560	790002	1	1002	传奇技能书	24000		1	10000			决战前夕-S2-W4-总排行（通用）			12560
12561	790002	1	11004	钻石	32		1	10000			决战前夕-S2-W4-总排行（通用）			12561
12562	790002	1	240016	传奇技能书	1		1	10000			决战前夕-S2-W4-总排行（通用）			12562
12563	790003	1	51049	钻石	30		1	10000			决战前夕-S2-W4-总排行（通用）			12563
12564	790003	1	1002	传奇技能书	15000		1	10000			决战前夕-S2-W4-总排行（通用）			12564
12565	790003	1	11004	钻石	25		1	10000			决战前夕-S2-W4-总排行（通用）			12565
12566	790003	1	240017	信物-诺娃	1		1	10000			远征酒馆-S3-W2-总排行			12566
12567	790004	1	51049	钻石	20		1	10000			远征酒馆-S3-W2-总排行			12567
12568	790004	1	1002	1小时通用加速	9000		1	10000			远征酒馆-S3-W2-总排行			12568
12569	790004	1	11004	信物-诺娃	20		1	10000			远征酒馆-S3-W2-总排行			12569
12570	790005	1	51049	钻石	10		1	10000			远征酒馆-S3-W2-总排行			12570
12571	790005	1	1002	1小时通用加速	6000		1	10000			远征酒馆-S3-W2-总排行			12571
12572	790005	1	11004	信物-诺娃	16		1	10000			远征酒馆-S3-W2-总排行			12572
12573	790006	1	1002	钻石	4000		1	10000			远征酒馆-S3-W2-总排行			12573
12574	790006	1	11004	1小时通用加速	12		1	10000			远征酒馆-S3-W2-总排行			12574
12575	790007	1	1002	信物-诺娃	2000		1	10000			远征酒馆-S3-W2-总排行			12575
12576	790007	1	11004	钻石	8		1	10000			远征酒馆-S3-W2-总排行			12576
12577	790008	1	1002	1小时通用加速	1000		1	10000			远征酒馆-S3-W2-总排行			12577
12578	790008	1	11004	信物-诺娃	3		1	10000			远征酒馆-S3-W2-总排行			12578
12579	790101	1	19003	钻石	120		1	10000			远征酒馆-S3-W2-总排行			12579
12580	790101	1	1002	1小时通用加速	40000		1	10000			远征酒馆-S3-W2-总排行			12580
12581	790102	1	19003	钻石	90		1	10000			远征酒馆-S3-W2-总排行			12581
12582	790102	1	1002	1小时通用加速	24000		1	10000			远征酒馆-S3-W2-总排行			12582
12583	790103	1	19003	钻石	70		1	10000			远征酒馆-S3-W2-总排行			12583
12584	790103	1	1002	1小时通用加速	15000		1	10000			远征酒馆-S3-W2-总排行			12584
12585	790104	1	19003	钻石	50		1	10000			远征酒馆-S3-W2-总排行			12585
12586	790104	1	1002	1小时通用加速	9000		1	10000			远征酒馆-S3-W2-总排行			12586
12587	790105	1	19003	信物-莉雅	30		1	10000			远征酒馆-S4-W2-总排行			12587
12588	790105	1	1002	钻石	6000		1	10000			远征酒馆-S4-W2-总排行			12588
12589	790106	1	19003	1小时通用加速	20		1	10000			远征酒馆-S4-W2-总排行			12589
12590	790106	1	1002	信物-莉雅	4000		1	10000			远征酒馆-S4-W2-总排行			12590
12591	790107	1	19003	钻石	10		1	10000			远征酒馆-S4-W2-总排行			12591
12592	790107	1	1002	1小时通用加速	2000		1	10000			远征酒馆-S4-W2-总排行			12592
12593	790108	1	19003	信物-莉雅	5		1	10000			远征酒馆-S4-W2-总排行			12593
12594	790108	1	1002	钻石	1000		1	10000			远征酒馆-S4-W2-总排行			12594
12595	790201	1	51055	1小时通用加速	50		1	10000			远征酒馆-S4-W2-总排行			12595
12596	790201	1	1002	信物-莉雅	40000		1	10000			远征酒馆-S4-W2-总排行			12596
12597	790201	1	11004	钻石	40		1	10000			远征酒馆-S4-W2-总排行			12597
12598	790201	1	240015	1小时通用加速	1		1	10000			远征酒馆-S4-W2-总排行			12598
12599	790202	1	51055	信物-莉雅	40		1	10000			远征酒馆-S4-W2-总排行			12599
12600	790202	1	1002	钻石	24000		1	10000			远征酒馆-S4-W2-总排行			12600
12601	790202	1	11004	1小时通用加速	32		1	10000			远征酒馆-S4-W2-总排行			12601
12602	790202	1	240016	钻石	1		1	10000			远征酒馆-S4-W2-总排行			12602
12603	790203	1	51055	1小时通用加速	30		1	10000			远征酒馆-S4-W2-总排行			12603
12604	790203	1	1002	钻石	15000		1	10000			远征酒馆-S4-W2-总排行			12604
12605	790203	1	11004	1小时通用加速	25		1	10000			远征酒馆-S4-W2-总排行			12605
12606	790203	1	240017	钻石	1		1	10000			远征酒馆-S4-W2-总排行			12606
12607	790204	1	51055	1小时通用加速	20		1	10000			远征酒馆-S4-W2-总排行			12607
12608	790204	1	1002	信物-林若雪	9000		1	10000			远征酒馆-S5-W2-总排行			12608
12609	790204	1	11004	钻石	20		1	10000			远征酒馆-S5-W2-总排行			12609
12610	790205	1	51055	1小时通用加速	10		1	10000			远征酒馆-S5-W2-总排行			12610
12611	790205	1	1002	信物-林若雪	6000		1	10000			远征酒馆-S5-W2-总排行			12611
12612	790205	1	11004	钻石	16		1	10000			远征酒馆-S5-W2-总排行			12612
12613	790206	1	1002	1小时通用加速	4000		1	10000			远征酒馆-S5-W2-总排行			12613
12614	790206	1	11004	信物-林若雪	12		1	10000			远征酒馆-S5-W2-总排行			12614
12615	790207	1	1002	钻石	2000		1	10000			远征酒馆-S5-W2-总排行			12615
12616	790207	1	11004	1小时通用加速	8		1	10000			远征酒馆-S5-W2-总排行			12616
12617	790208	1	1002	信物-林若雪	1000		1	10000			远征酒馆-S5-W2-总排行			12617
12618	790208	1	11004	钻石	3		1	10000			远征酒馆-S5-W2-总排行			12618
12619	790211	1	51041	1小时通用加速	50		1	10000			远征酒馆-S5-W2-总排行			12619
12620	790211	1	1002	信物-林若雪	40000		1	10000			远征酒馆-S5-W2-总排行			12620
12621	790211	1	11004	钻石	40		1	10000			远征酒馆-S5-W2-总排行			12621
12622	790211	1	240015	1小时通用加速	1		1	10000			远征酒馆-S5-W2-总排行			12622
12623	790212	1	51041	钻石	40		1	10000			远征酒馆-S5-W2-总排行			12623
12624	790212	1	1002	1小时通用加速	24000		1	10000			远征酒馆-S5-W2-总排行			12624
12625	790212	1	11004	钻石	32		1	10000			远征酒馆-S5-W2-总排行			12625
12626	790212	1	240016	1小时通用加速	1		1	10000			远征酒馆-S5-W2-总排行			12626
12627	790213	1	51041	钻石	30		1	10000			远征酒馆-S5-W2-总排行			12627
12628	790213	1	1002	1小时通用加速	15000		1	10000			远征酒馆-S5-W2-总排行			12628
12629	790213	1	11004	1小时研究加速	25		1	10000			挑战活动-伤害奖励1			12629
12630	790213	1	240017	1分钟招募加速	1		1	10000			挑战活动-伤害奖励1			12630
12631	790214	1	51041	金币	20		1	10000			挑战活动-伤害奖励1			12631
12632	790214	1	1002	硬木板	9000		1	10000			挑战活动-伤害奖励2			12632
12633	790214	1	11004	1分钟招募加速	20		1	10000			挑战活动-伤害奖励2			12633
12634	790215	1	51041	金币	10		1	10000			挑战活动-伤害奖励2			12634
12635	790215	1	1002	硬木板	6000		1	10000			挑战活动-伤害奖励3			12635
12636	790215	1	11004	1分钟招募加速	16		1	10000			挑战活动-伤害奖励3			12636
12637	790216	1	1002	金币	4000		1	10000			挑战活动-伤害奖励3			12637
12638	790216	1	11004	硬木板	12		1	10000			挑战活动-伤害奖励4			12638
12639	790217	1	1002	1分钟招募加速	2000		1	10000			挑战活动-伤害奖励4			12639
12640	790217	1	11004	金币	8		1	10000			挑战活动-伤害奖励4			12640
12641	790218	1	1002	硬木板	1000		1	10000			挑战活动-伤害奖励5			12641
12642	790218	1	11004	1分钟招募加速	3		1	10000			挑战活动-伤害奖励5			12642
12643	790219	1	51052	金币	50		1	10000			挑战活动-伤害奖励5			12643
12644	790219	1	1002	硬木板	40000		1	10000			挑战活动-伤害奖励6			12644
12645	790219	1	11004	1分钟招募加速	40		1	10000			挑战活动-伤害奖励6			12645
12646	790219	1	240015	金币	1		1	10000			挑战活动-伤害奖励6			12646
12647	790220	1	51052	硬木板	40		1	10000			挑战活动-伤害奖励7			12647
12648	790220	1	1002	1分钟招募加速	24000		1	10000			挑战活动-伤害奖励7			12648
12649	790220	1	11004	金币	32		1	10000			挑战活动-伤害奖励7			12649
12650	790220	1	240016	硬木板	1		1	10000			挑战活动-伤害奖励8			12650
12651	790221	1	51052	1分钟招募加速	30		1	10000			挑战活动-伤害奖励8			12651
12652	790221	1	1002	金币	15000		1	10000			挑战活动-伤害奖励8			12652
12653	790221	1	11004	硬木板	25		1	10000			挑战活动-伤害奖励9			12653
12654	790221	1	240017	1分钟招募加速	1		1	10000			挑战活动-伤害奖励9			12654
12655	790222	1	51052	金币	20		1	10000			挑战活动-伤害奖励9			12655
12656	790222	1	1002	硬木板	9000		1	10000			挑战活动-伤害奖励10			12656
12657	790222	1	11004	1分钟招募加速	20		1	10000			挑战活动-伤害奖励10			12657
12658	790223	1	51052	金币	10		1	10000			挑战活动-伤害奖励10			12658
12659	790223	1	1002	硬木板	6000		1	10000			挑战活动-伤害奖励11			12659
12660	790223	1	11004	1分钟招募加速	16		1	10000			挑战活动-伤害奖励11			12660
12661	790224	1	1002	金币	4000		1	10000			挑战活动-伤害奖励11			12661
12662	790224	1	11004	硬木板	12		1	10000			挑战活动-伤害奖励12			12662
12663	790225	1	1002	1分钟招募加速	2000		1	10000			挑战活动-伤害奖励12			12663
12664	790225	1	11004	金币	8		1	10000			挑战活动-伤害奖励12			12664
12665	790226	1	1002	硬木板	1000		1	10000			挑战活动-伤害奖励13			12665
12666	790226	1	11004	1分钟招募加速	3		1	10000			挑战活动-伤害奖励13			12666
12667	801001	1	11034	金币	1		1	10000			挑战活动-伤害奖励13			12667
12668	801001	1	11021	硬木板	10		1	10000			挑战活动-伤害奖励14			12668
12669	801001	1	1001	1分钟招募加速	100		1	10000			挑战活动-伤害奖励14			12669
12670	801002	1	1015	金币	2000		1	10000			挑战活动-伤害奖励14			12670
12671	801002	1	11021	硬木板	20		1	10000			挑战活动-伤害奖励15			12671
12672	801002	1	1001	1分钟招募加速	200		1	10000			挑战活动-伤害奖励15			12672
12673	801003	1	1015	金币	3100		1	10000			挑战活动-伤害奖励15			12673
12674	801003	1	11021	硬木板	30		1	10000			挑战活动-伤害奖励16			12674
12675	801003	1	1001	1分钟招募加速	400		1	10000			挑战活动-伤害奖励16			12675
12676	801004	1	1015	金币	4300		1	10000			挑战活动-伤害奖励16			12676
12677	801004	1	11021	硬木板	40		1	10000			挑战活动-伤害奖励17			12677
12678	801004	1	1001	1分钟招募加速	640		1	10000			挑战活动-伤害奖励17			12678
12679	801005	1	1015	金币	5600		1	10000			挑战活动-伤害奖励17			12679
12680	801005	1	11021	硬木板	50		1	10000			挑战活动-伤害奖励18			12680
12681	801005	1	1001	1分钟招募加速	960		1	10000			挑战活动-伤害奖励18			12681
12682	801006	1	1015	金币	7000		1	10000			挑战活动-伤害奖励18			12682
12683	801006	1	11021	硬木板	60		1	10000			挑战活动-伤害奖励19			12683
12684	801006	1	1001	1分钟招募加速	1400		1	10000			挑战活动-伤害奖励19			12684
12685	801007	1	1015	金币	8500		1	10000			挑战活动-伤害奖励19			12685
12686	801007	1	11021	硬木板	70		1	10000			挑战活动-伤害奖励20			12686
12687	801007	1	1001	1分钟招募加速	2200		1	10000			挑战活动-伤害奖励20			12687
12688	801008	1	1015	金币	10100		1	10000			挑战活动-伤害奖励20			12688
12689	801008	1	11021	硬木板	80		1	10000			挑战活动-伤害奖励1-新手			12689
12690	801008	1	1001	1分钟招募加速	3200		1	10000			挑战活动-伤害奖励1-新手			12690
12691	801009	1	1015	金币	11800		1	10000			挑战活动-伤害奖励1-新手			12691
12692	801009	1	11021	硬木板	90		1	10000			挑战活动-伤害奖励2-新手			12692
12693	801009	1	1001	1分钟招募加速	4800		1	10000			挑战活动-伤害奖励2-新手			12693
12694	801010	1	1015	金币	13600		1	10000			挑战活动-伤害奖励2-新手			12694
12695	801010	1	11021	硬木板	100		1	10000			挑战活动-伤害奖励3-新手			12695
12696	801010	1	1001	1分钟招募加速	7300		1	10000			挑战活动-伤害奖励3-新手			12696
12697	801011	1	1015	金币	15500		1	10000			挑战活动-伤害奖励3-新手			12697
12698	801011	1	11021	硬木板	110		1	10000			挑战活动-伤害奖励4-新手			12698
12699	801011	1	1001	1分钟招募加速	11000		1	10000			挑战活动-伤害奖励4-新手			12699
12700	801012	1	1015	金币	17500		1	10000			挑战活动-伤害奖励4-新手			12700
12701	801012	1	11021	硬木板	120		1	10000			挑战活动-伤害奖励5-新手			12701
12702	801012	1	1001	1分钟招募加速	16000		1	10000			挑战活动-伤害奖励5-新手			12702
12703	801013	1	1015	金币	19600		1	10000			挑战活动-伤害奖励5-新手			12703
12704	801013	1	11021	硬木板	130		1	10000			挑战活动-伤害奖励6-新手			12704
12705	801013	1	1001	1分钟招募加速	25000		1	10000			挑战活动-伤害奖励6-新手			12705
12706	801014	1	1015	金币	21800		1	10000			挑战活动-伤害奖励6-新手			12706
12707	801014	1	11021	硬木板	140		1	10000			挑战活动-伤害奖励7-新手			12707
12708	801014	1	1001	1分钟招募加速	37000		1	10000			挑战活动-伤害奖励7-新手			12708
12709	801015	1	1015	金币	24100		1	10000			挑战活动-伤害奖励7-新手			12709
12710	801015	1	11021	硬木板	150		1	10000			挑战活动-伤害奖励8-新手			12710
